year,state,state_code,county,candidate,party,candidate_votes,total_votes
2012,North Carolina,NC,Orange,Mitt Romney,republican,21539.0,76757
2012,North Carolina,NC,Pamlico,Barack Obama,democrat,2647.0,6762
2012,North Carolina,NC,Pamlico,Mitt Romney,republican,4051.0,6762
2012,North Carolina,NC,Pasquotank,Barack Obama,democrat,10282.0,18107
2012,North Carolina,NC,Pasquotank,Mitt Romney,republican,7633.0,18107
2012,North Carolina,NC,Pender,Barack Obama,democrat,9632.0,24527
2012,North Carolina,NC,Pender,Mitt Romney,republican,14617.0,24527
2012,North Carolina,NC,Perquimans,Barack Obama,democrat,2759.0,6652
2012,North Carolina,NC,Perquimans,Mitt Romney,republican,3822.0,6652
2012,North Carolina,NC,Person,Barack Obama,democrat,8418.0,19106
2012,North Carolina,NC,Person,Mitt Romney,republican,10496.0,19106
2012,North Carolina,NC,Pitt,Barack Obama,democrat,41843.0,78856
2012,North Carolina,NC,Pitt,Mitt Romney,republican,36214.0,78856
2012,North Carolina,NC,Polk,Barack Obama,democrat,4013.0,10389
2012,North Carolina,NC,Polk,Mitt Romney,republican,6236.0,10389
2012,North Carolina,NC,Randolph,Barack Obama,democrat,14773.0,60715
2012,North Carolina,NC,Randolph,Mitt Romney,republican,45160.0,60715
2012,North Carolina,NC,Richmond,Barack Obama,democrat,9904.0,19417
2012,North Carolina,NC,Richmond,Mitt Romney,republican,9332.0,19417
2012,North Carolina,NC,Robeson,Barack Obama,democrat,24988.0,42946
2012,North Carolina,NC,Robeson,Mitt Romney,republican,17510.0,42946
2012,North Carolina,NC,Rockingham,Barack Obama,democrat,16351.0,42020
2012,North Carolina,NC,Rockingham,Mitt Romney,republican,25227.0,42020
2012,North Carolina,NC,Rowan,Barack Obama,democrat,22650.0,62312
2012,North Carolina,NC,Rowan,Mitt Romney,republican,38775.0,62312
2012,North Carolina,NC,Rutherford,Barack Obama,democrat,9374.0,28702
2012,North Carolina,NC,Rutherford,Mitt Romney,republican,18954.0,28702
2012,North Carolina,NC,Sampson,Barack Obama,democrat,11566.0,26174
2012,North Carolina,NC,Sampson,Mitt Romney,republican,14422.0,26174
2012,North Carolina,NC,Scotland,Barack Obama,democrat,8215.0,14156
2012,North Carolina,NC,Scotland,Mitt Romney,republican,5831.0,14156
2012,North Carolina,NC,Stanly,Barack Obama,democrat,8431.0,28717
2012,North Carolina,NC,Stanly,Mitt Romney,republican,19904.0,28717
2012,North Carolina,NC,Stokes,Barack Obama,democrat,6018.0,21619
2012,North Carolina,NC,Stokes,Mitt Romney,republican,15237.0,21619
2012,North Carolina,NC,Surry,Barack Obama,democrat,9112.0,29470
2012,North Carolina,NC,Surry,Mitt Romney,republican,19923.0,29470
2012,North Carolina,NC,Swain,Barack Obama,democrat,2618.0,5728
2012,North Carolina,NC,Swain,Mitt Romney,republican,2976.0,5728
2012,North Carolina,NC,Transylvania,Barack Obama,democrat,6826.0,16763
2012,North Carolina,NC,Transylvania,Mitt Romney,republican,9634.0,16763
2012,North Carolina,NC,Tyrrell,Barack Obama,democrat,837.0,1783
2012,North Carolina,NC,Tyrrell,Mitt Romney,republican,930.0,1783
2012,North Carolina,NC,Union,Barack Obama,democrat,32473.0,94728
2012,North Carolina,NC,Union,Mitt Romney,republican,61107.0,94728
2012,North Carolina,NC,Vance,Barack Obama,democrat,13323.0,20854
2012,North Carolina,NC,Vance,Mitt Romney,republican,7429.0,20854
2012,North Carolina,NC,Wake,Barack Obama,democrat,267262.0,486427
2012,North Carolina,NC,Wake,Mitt Romney,republican,211596.0,486427
2012,North Carolina,NC,Warren,Barack Obama,democrat,6978.0,10162
2012,North Carolina,NC,Warren,Mitt Romney,republican,3140.0,10162
2012,North Carolina,NC,Washington,Barack Obama,democrat,3833.0,6499
2012,North Carolina,NC,Washington,Mitt Romney,republican,2622.0,6499
2012,North Carolina,NC,Watauga,Barack Obama,democrat,13002.0,27674
2012,North Carolina,NC,Watauga,Mitt Romney,republican,13861.0,27674
2012,North Carolina,NC,Wayne,Barack Obama,democrat,23314.0,51352
2012,North Carolina,NC,Wayne,Mitt Romney,republican,27641.0,51352
2012,North Carolina,NC,Wilkes,Barack Obama,democrat,8148.0,29145
2012,North Carolina,NC,Wilkes,Mitt Romney,republican,20515.0,29145
2012,North Carolina,NC,Wilson,Barack Obama,democrat,20875.0,39109
2012,North Carolina,NC,Wilson,Mitt Romney,republican,17954.0,39109
2012,North Carolina,NC,Yadkin,Barack Obama,democrat,3957.0,16813
2012,North Carolina,NC,Yadkin,Mitt Romney,republican,12578.0,16813
2012,North Carolina,NC,Yancey,Barack Obama,democrat,3981.0,9451
2012,North Carolina,NC,Yancey,Mitt Romney,republican,5278.0,9451
2012,North Dakota,ND,Adams,Barack Obama,democrat,328.0,1286
2012,North Dakota,ND,Adams,Mitt Romney,republican,918.0,1286
2012,North Dakota,ND,Barnes,Barack Obama,democrat,2394.0,5522
2012,North Dakota,ND,Barnes,Mitt Romney,republican,2964.0,5522
2012,North Dakota,ND,Benson,Barack Obama,democrat,1235.0,2157
2012,North Dakota,ND,Benson,Mitt Romney,republican,868.0,2157
2012,North Dakota,ND,Billings,Barack Obama,democrat,89.0,578
2012,North Dakota,ND,Billings,Mitt Romney,republican,472.0,578
2012,North Dakota,ND,Bottineau,Barack Obama,democrat,1183.0,3555
2012,North Dakota,ND,Bottineau,Mitt Romney,republican,2280.0,3555
2012,North Dakota,ND,Bowman,Barack Obama,democrat,414.0,1737
2012,North Dakota,ND,Bowman,Mitt Romney,republican,1280.0,1737
2012,North Dakota,ND,Burke,Barack Obama,democrat,230.0,1023
2012,North Dakota,ND,Burke,Mitt Romney,republican,769.0,1023
2012,North Dakota,ND,Burleigh,Barack Obama,democrat,14122.0,43387
2012,North Dakota,ND,Burleigh,Mitt Romney,republican,27951.0,43387
2012,North Dakota,ND,Cass,Barack Obama,democrat,34712.0,73855
2012,North Dakota,ND,Cass,Mitt Romney,republican,36855.0,73855
2012,North Dakota,ND,Cavalier,Barack Obama,democrat,818.0,2069
2012,North Dakota,ND,Cavalier,Mitt Romney,republican,1195.0,2069
2012,North Dakota,ND,Dickey,Barack Obama,democrat,853.0,2535
2012,North Dakota,ND,Dickey,Mitt Romney,republican,1610.0,2535
2012,North Dakota,ND,Divide,Barack Obama,democrat,385.0,1162
2012,North Dakota,ND,Divide,Mitt Romney,republican,733.0,1162
2012,North Dakota,ND,Dunn,Barack Obama,democrat,508.0,2034
2012,North Dakota,ND,Dunn,Mitt Romney,republican,1506.0,2034
2012,North Dakota,ND,Eddy,Barack Obama,democrat,486.0,1157
2012,North Dakota,ND,Eddy,Mitt Romney,republican,634.0,1157
2012,North Dakota,ND,Emmons,Barack Obama,democrat,383.0,1884
2012,North Dakota,ND,Emmons,Mitt Romney,republican,1435.0,1884
2012,North Dakota,ND,Foster,Barack Obama,democrat,607.0,1682
2012,North Dakota,ND,Foster,Mitt Romney,republican,1030.0,1682
2012,North Dakota,ND,Golden Valley,Barack Obama,democrat,162.0,928
2012,North Dakota,ND,Golden Valley,Mitt Romney,republican,742.0,928
2012,North Dakota,ND,Grand Forks,Barack Obama,democrat,14032.0,30029
2012,North Dakota,ND,Grand Forks,Mitt Romney,republican,15060.0,30029
2012,North Dakota,ND,Grant,Barack Obama,democrat,334.0,1413
2012,North Dakota,ND,Grant,Mitt Romney,republican,1025.0,1413
2012,North Dakota,ND,Griggs,Barack Obama,democrat,536.0,1343
2012,North Dakota,ND,Griggs,Mitt Romney,republican,771.0,1343
2012,North Dakota,ND,Hettinger,Barack Obama,democrat,313.0,1362
2012,North Dakota,ND,Hettinger,Mitt Romney,republican,1000.0,1362
2012,North Dakota,ND,Kidder,Barack Obama,democrat,393.0,1328
2012,North Dakota,ND,Kidder,Mitt Romney,republican,870.0,1328
2012,North Dakota,ND,LaMoure,Barack Obama,democrat,740.0,2194
2012,North Dakota,ND,LaMoure,Mitt Romney,republican,1377.0,2194
2012,North Dakota,ND,Logan,Barack Obama,democrat,232.0,1073
2012,North Dakota,ND,Logan,Mitt Romney,republican,810.0,1073
2012,North Dakota,ND,McHenry,Barack Obama,democrat,943.0,2712
2012,North Dakota,ND,McHenry,Mitt Romney,republican,1678.0,2712
2012,North Dakota,ND,McIntosh,Barack Obama,democrat,459.0,1530
2012,North Dakota,ND,McIntosh,Mitt Romney,republican,1035.0,1530
2012,North Dakota,ND,McKenzie,Barack Obama,democrat,927.0,3451
2012,North Dakota,ND,McKenzie,Mitt Romney,republican,2458.0,3451
2012,North Dakota,ND,McLean,Barack Obama,democrat,1670.0,4938
2012,North Dakota,ND,McLean,Mitt Romney,republican,3141.0,4938
2012,North Dakota,ND,Mercer,Barack Obama,democrat,1166.0,4455
2012,North Dakota,ND,Mercer,Mitt Romney,republican,3152.0,4455
2012,North Dakota,ND,Morton,Barack Obama,democrat,4469.0,13613
2012,North Dakota,ND,Morton,Mitt Romney,republican,8680.0,13613
2012,North Dakota,ND,Mountrail,Barack Obama,democrat,1403.0,3457
2012,North Dakota,ND,Mountrail,Mitt Romney,republican,1962.0,3457
2012,North Dakota,ND,Nelson,Barack Obama,democrat,767.0,1678
2012,North Dakota,ND,Nelson,Mitt Romney,republican,865.0,1678
2012,North Dakota,ND,Oliver,Barack Obama,democrat,281.0,1013
2012,North Dakota,ND,Oliver,Mitt Romney,republican,693.0,1013
2012,North Dakota,ND,Pembina,Barack Obama,democrat,1253.0,3255
2012,North Dakota,ND,Pembina,Mitt Romney,republican,1899.0,3255
2012,North Dakota,ND,Pierce,Barack Obama,democrat,660.0,2178
2012,North Dakota,ND,Pierce,Mitt Romney,republican,1465.0,2178
2012,North Dakota,ND,Ramsey,Barack Obama,democrat,2164.0,4999
2012,North Dakota,ND,Ramsey,Mitt Romney,republican,2665.0,4999
2012,North Dakota,ND,Ransom,Barack Obama,democrat,1343.0,2425
2012,North Dakota,ND,Ransom,Mitt Romney,republican,1009.0,2425
2012,North Dakota,ND,Renville,Barack Obama,democrat,398.0,1278
2012,North Dakota,ND,Renville,Mitt Romney,republican,851.0,1278
2012,North Dakota,ND,Richland,Barack Obama,democrat,3198.0,7613
2012,North Dakota,ND,Richland,Mitt Romney,republican,4229.0,7613
2012,North Dakota,ND,Rolette,Barack Obama,democrat,3353.0,4552
2012,North Dakota,ND,Rolette,Mitt Romney,republican,1092.0,4552
2012,North Dakota,ND,Sargent,Barack Obama,democrat,1075.0,2007
2012,North Dakota,ND,Sargent,Mitt Romney,republican,879.0,2007
2012,North Dakota,ND,Sheridan,Barack Obama,democrat,163.0,822
2012,North Dakota,ND,Sheridan,Mitt Romney,republican,642.0,822
2012,North Dakota,ND,Sioux,Barack Obama,democrat,900.0,1144
2012,North Dakota,ND,Sioux,Mitt Romney,republican,225.0,1144
2012,North Dakota,ND,Slope,Barack Obama,democrat,83.0,437
2012,North Dakota,ND,Slope,Mitt Romney,republican,341.0,437
2012,North Dakota,ND,Stark,Barack Obama,democrat,2812.0,11633
2012,North Dakota,ND,Stark,Mitt Romney,republican,8521.0,11633
2012,North Dakota,ND,Steele,Barack Obama,democrat,518.0,1042
2012,North Dakota,ND,Steele,Mitt Romney,republican,498.0,1042
2012,North Dakota,ND,Stutsman,Barack Obama,democrat,3585.0,9558
2012,North Dakota,ND,Stutsman,Mitt Romney,republican,5685.0,9558
2012,North Dakota,ND,Towner,Barack Obama,democrat,516.0,1182
2012,North Dakota,ND,Towner,Mitt Romney,republican,623.0,1182
2012,North Dakota,ND,Traill,Barack Obama,democrat,1811.0,3921
2012,North Dakota,ND,Traill,Mitt Romney,republican,1996.0,3921
2012,North Dakota,ND,Walsh,Barack Obama,democrat,2124.0,5096
2012,North Dakota,ND,Walsh,Mitt Romney,republican,2813.0,5096
2012,North Dakota,ND,Ward,Barack Obama,democrat,8441.0,25463
2012,North Dakota,ND,Ward,Mitt Romney,republican,16230.0,25463
2012,North Dakota,ND,Wells,Barack Obama,democrat,673.0,2379
2012,North Dakota,ND,Wells,Mitt Romney,republican,1654.0,2379
2012,North Dakota,ND,Williams,Barack Obama,democrat,2322.0,9808
2012,North Dakota,ND,Williams,Mitt Romney,republican,7184.0,9808
2012,Ohio,OH,Adams,Barack Obama,democrat,3976.0,11089
2012,Ohio,OH,Adams,Mitt Romney,republican,6865.0,11089
2012,Ohio,OH,Allen,Barack Obama,democrat,17913.0,48235
2012,Ohio,OH,Allen,Mitt Romney,republican,29502.0,48235
2012,Ohio,OH,Ashland,Barack Obama,democrat,8281.0,24330
2012,Ohio,OH,Ashland,Mitt Romney,republican,15519.0,24330
2012,Ohio,OH,Ashtabula,Barack Obama,democrat,23803.0,43064
2012,Ohio,OH,Ashtabula,Mitt Romney,republican,18298.0,43064
2012,Ohio,OH,Athens,Barack Obama,democrat,18307.0,27638
2012,Ohio,OH,Athens,Mitt Romney,republican,8543.0,27638
2012,Ohio,OH,Auglaize,Barack Obama,democrat,5831.0,23405
2012,Ohio,OH,Auglaize,Mitt Romney,republican,17169.0,23405
2012,Ohio,OH,Belmont,Barack Obama,democrat,14156.0,31564
2012,Ohio,OH,Belmont,Mitt Romney,republican,16758.0,31564
2012,Ohio,OH,Brown,Barack Obama,democrat,7107.0,19392
2012,Ohio,OH,Brown,Mitt Romney,republican,11916.0,19392
2012,Ohio,OH,Butler,Barack Obama,democrat,62388.0,170191
2012,Ohio,OH,Butler,Mitt Romney,republican,105176.0,170191
2012,Ohio,OH,Carroll,Barack Obama,democrat,5543.0,13262
2012,Ohio,OH,Carroll,Mitt Romney,republican,7315.0,13262
2012,Ohio,OH,Champaign,Barack Obama,democrat,7044.0,18421
2012,Ohio,OH,Champaign,Mitt Romney,republican,11045.0,18421
2012,Ohio,OH,Clark,Barack Obama,democrat,31298.0,64144
2012,Ohio,OH,Clark,Mitt Romney,republican,31816.0,64144
2012,Ohio,OH,Clermont,Barack Obama,democrat,30458.0,96273
2012,Ohio,OH,Clermont,Mitt Romney,republican,64208.0,96273
2012,Ohio,OH,Clinton,Barack Obama,democrat,5791.0,18144
2012,Ohio,OH,Clinton,Mitt Romney,republican,12009.0,18144
2012,Ohio,OH,Columbiana,Barack Obama,democrat,19821.0,46051
2012,Ohio,OH,Columbiana,Mitt Romney,republican,25251.0,46051
2012,Ohio,OH,Coshocton,Barack Obama,democrat,6940.0,15739
2012,Ohio,OH,Coshocton,Mitt Romney,republican,8390.0,15739
2012,Ohio,OH,Crawford,Barack Obama,democrat,7507.0,19803
2012,Ohio,OH,Crawford,Mitt Romney,republican,11852.0,19803
2012,Ohio,OH,Cuyahoga,Barack Obama,democrat,447232.0,644281
2012,Ohio,OH,Cuyahoga,Mitt Romney,republican,190651.0,644281
2012,Ohio,OH,Darke,Barack Obama,democrat,6826.0,25401
2012,Ohio,OH,Darke,Mitt Romney,republican,18108.0,25401
2012,Ohio,OH,Defiance,Barack Obama,democrat,7732.0,18288
2012,Ohio,OH,Defiance,Mitt Romney,republican,10176.0,18288
2012,Ohio,OH,Delaware,Barack Obama,democrat,37292.0,98761
2012,Ohio,OH,Delaware,Mitt Romney,republican,60194.0,98761
2012,Ohio,OH,Erie,Barack Obama,democrat,21793.0,39405
2012,Ohio,OH,Erie,Mitt Romney,republican,16952.0,39405
2012,Ohio,OH,Fairfield,Barack Obama,democrat,29890.0,72068
2012,Ohio,OH,Fairfield,Mitt Romney,republican,41034.0,72068
2012,Ohio,OH,Fayette,Barack Obama,democrat,4249.0,11020
2012,Ohio,OH,Fayette,Mitt Romney,republican,6620.0,11020
2012,Ohio,OH,Franklin,Barack Obama,democrat,346336.0,570983
2012,Ohio,OH,Franklin,Mitt Romney,republican,215987.0,570983
2012,Ohio,OH,Fulton,Barack Obama,democrat,9073.0,21268
2012,Ohio,OH,Fulton,Mitt Romney,republican,11738.0,21268
2012,Ohio,OH,Gallia,Barack Obama,democrat,4557.0,12595
2012,Ohio,OH,Gallia,Mitt Romney,republican,7750.0,12595
2012,Ohio,OH,Geauga,Barack Obama,democrat,19659.0,50997
2012,Ohio,OH,Geauga,Mitt Romney,republican,30589.0,50997
2012,Ohio,OH,Greene,Barack Obama,democrat,32256.0,83490
2012,Ohio,OH,Greene,Mitt Romney,republican,49819.0,83490
2012,Ohio,OH,Guernsey,Barack Obama,democrat,7450.0,16814
2012,Ohio,OH,Guernsey,Mitt Romney,republican,8993.0,16814
2012,Ohio,OH,Hamilton,Barack Obama,democrat,219927.0,418894
2012,Ohio,OH,Hamilton,Mitt Romney,republican,193326.0,418894
2012,Ohio,OH,Hancock,Barack Obama,democrat,12564.0,35694
2012,Ohio,OH,Hancock,Mitt Romney,republican,22443.0,35694
2012,Ohio,OH,Hardin,Barack Obama,democrat,4619.0,12449
2012,Ohio,OH,Hardin,Mitt Romney,republican,7489.0,12449
2012,Ohio,OH,Harrison,Barack Obama,democrat,2950.0,7141
2012,Ohio,OH,Harrison,Mitt Romney,republican,4019.0,7141
2012,Ohio,OH,Henry,Barack Obama,democrat,5658.0,14236
2012,Ohio,OH,Henry,Mitt Romney,republican,8257.0,14236
2012,Ohio,OH,Highland,Barack Obama,democrat,6049.0,17839
2012,Ohio,OH,Highland,Mitt Romney,republican,11410.0,17839
2012,Ohio,OH,Hocking,Barack Obama,democrat,6157.0,12728
2012,Ohio,OH,Hocking,Mitt Romney,republican,6285.0,12728
2012,Ohio,OH,Holmes,Barack Obama,democrat,2608.0,11536
2012,Ohio,OH,Holmes,Mitt Romney,republican,8702.0,11536
2012,Ohio,OH,Huron,Barack Obama,democrat,11006.0,24663
2012,Ohio,OH,Huron,Mitt Romney,republican,13060.0,24663
2012,Ohio,OH,Jackson,Barack Obama,democrat,5166.0,13381
2012,Ohio,OH,Jackson,Mitt Romney,republican,7904.0,13381
2012,Ohio,OH,Jefferson,Barack Obama,democrat,15385.0,33069
2012,Ohio,OH,Jefferson,Mitt Romney,republican,17034.0,33069
2012,Ohio,OH,Knox,Barack Obama,democrat,10470.0,28388
2012,Ohio,OH,Knox,Mitt Romney,republican,17266.0,28388
2012,Ohio,OH,Lake,Barack Obama,democrat,57680.0,118404
2012,Ohio,OH,Lake,Mitt Romney,republican,58744.0,118404
2012,Ohio,OH,Lawrence,Barack Obama,democrat,10744.0,25833
2012,Ohio,OH,Lawrence,Mitt Romney,republican,14651.0,25833
2012,Ohio,OH,Licking,Barack Obama,democrat,34201.0,81390
2012,Ohio,OH,Licking,Mitt Romney,republican,45503.0,81390
2012,Ohio,OH,Logan,Barack Obama,democrat,7062.0,21137
2012,Ohio,OH,Logan,Mitt Romney,republican,13633.0,21137
2012,Ohio,OH,Lorain,Barack Obama,democrat,81464.0,143253
2012,Ohio,OH,Lorain,Mitt Romney,republican,59405.0,143253
2012,Ohio,OH,Lucas,Barack Obama,democrat,136616.0,210218
2012,Ohio,OH,Lucas,Mitt Romney,republican,69940.0,210218
2012,Ohio,OH,Madison,Barack Obama,democrat,6845.0,17517
2012,Ohio,OH,Madison,Mitt Romney,republican,10342.0,17517
2012,Ohio,OH,Mahoning,Barack Obama,democrat,77059.0,121310
2012,Ohio,OH,Mahoning,Mitt Romney,republican,42641.0,121310
2012,Ohio,OH,Marion,Barack Obama,democrat,12504.0,27352
2012,Ohio,OH,Marion,Mitt Romney,republican,14265.0,27352
2012,Ohio,OH,Medina,Barack Obama,democrat,38785.0,90783
2012,Ohio,OH,Medina,Mitt Romney,republican,50418.0,90783
2012,Ohio,OH,Meigs,Barack Obama,democrat,4027.0,10218
2012,Ohio,OH,Meigs,Mitt Romney,republican,5895.0,10218
2012,Ohio,OH,Mercer,Barack Obama,democrat,4745.0,21661
2012,Ohio,OH,Mercer,Mitt Romney,republican,16561.0,21661
2012,Ohio,OH,Miami,Barack Obama,democrat,16383.0,51936
2012,Ohio,OH,Miami,Mitt Romney,republican,34606.0,51936
2012,Ohio,OH,Monroe,Barack Obama,democrat,3035.0,6782
2012,Ohio,OH,Monroe,Mitt Romney,republican,3548.0,6782
2012,Ohio,OH,Montgomery,Barack Obama,democrat,137139.0,266278
2012,Ohio,OH,Montgomery,Mitt Romney,republican,124841.0,266278
2012,Ohio,OH,Morgan,Barack Obama,democrat,2814.0,6129
2012,Ohio,OH,Morgan,Mitt Romney,republican,3179.0,6129
2012,Ohio,OH,Morrow,Barack Obama,democrat,5933.0,16184
2012,Ohio,OH,Morrow,Mitt Romney,republican,9865.0,16184
2012,Ohio,OH,Muskingum,Barack Obama,democrat,17001.0,37085
2012,Ohio,OH,Muskingum,Mitt Romney,republican,19264.0,37085
2012,Ohio,OH,Noble,Barack Obama,democrat,2131.0,5872
2012,Ohio,OH,Noble,Mitt Romney,republican,3563.0,5872
2012,Ohio,OH,Ottawa,Barack Obama,democrat,11503.0,22456
2012,Ohio,OH,Ottawa,Mitt Romney,republican,10538.0,22456
2012,Ohio,OH,Paulding,Barack Obama,democrat,3538.0,9128
2012,Ohio,OH,Paulding,Mitt Romney,republican,5354.0,9128
2012,Ohio,OH,Perry,Barack Obama,democrat,7033.0,14984
2012,Ohio,OH,Perry,Mitt Romney,republican,7627.0,14984
2012,Ohio,OH,Pickaway,Barack Obama,democrat,9684.0,24123
2012,Ohio,OH,Pickaway,Mitt Romney,republican,14037.0,24123
2012,Ohio,OH,Pike,Barack Obama,democrat,5684.0,11581
2012,Ohio,OH,Pike,Mitt Romney,republican,5685.0,11581
2012,Ohio,OH,Portage,Barack Obama,democrat,39453.0,76239
2012,Ohio,OH,Portage,Mitt Romney,republican,35242.0,76239
2012,Ohio,OH,Preble,Barack Obama,democrat,6211.0,20169
2012,Ohio,OH,Preble,Mitt Romney,republican,13535.0,20169
2012,Ohio,OH,Putnam,Barack Obama,democrat,4318.0,18372
2012,Ohio,OH,Putnam,Mitt Romney,republican,13721.0,18372
2012,Ohio,OH,Richland,Barack Obama,democrat,22687.0,57715
2012,Ohio,OH,Richland,Mitt Romney,republican,33867.0,57715
2012,Ohio,OH,Ross,Barack Obama,democrat,14569.0,30083
2012,Ohio,OH,Ross,Mitt Romney,republican,15008.0,30083
2012,Ohio,OH,Sandusky,Barack Obama,democrat,14541.0,28994
2012,Ohio,OH,Sandusky,Mitt Romney,republican,13755.0,28994
2012,Ohio,OH,Scioto,Barack Obama,democrat,15077.0,31161
2012,Ohio,OH,Scioto,Mitt Romney,republican,15492.0,31161
2012,Ohio,OH,Seneca,Barack Obama,democrat,11353.0,25262
2012,Ohio,OH,Seneca,Mitt Romney,republican,13243.0,25262
2012,Ohio,OH,Shelby,Barack Obama,democrat,6343.0,23866
2012,Ohio,OH,Shelby,Mitt Romney,republican,17142.0,23866
2012,Ohio,OH,Stark,Barack Obama,democrat,89432.0,181477
2012,Ohio,OH,Stark,Mitt Romney,republican,88581.0,181477
