Location,total_votes,2008_democrat_votes,2008_republican_votes
"South Dakota, Mellette",829,373.0,445.0
"South Dakota, Miner",1198,605.0,577.0
"South Dakota, Minnehaha",79798,39838.0,39251.0
"South Dakota, Moody",3203,1663.0,1508.0
"South Dakota, Pennington",45787,17802.0,27603.0
"South Dakota, Perkins",1656,499.0,1102.0
"South Dakota, Potter",1434,482.0,937.0
"South Dakota, Roberts",4484,2672.0,1781.0
"South Dakota, Sanborn",1181,500.0,669.0
"South Dakota, Spink",3239,1550.0,1660.0
"South Dakota, Stanley",1540,510.0,1017.0
"South Dakota, Sully",823,233.0,581.0
"South Dakota, Todd",2807,2208.0,571.0
"South Dakota, Tripp",2809,914.0,1859.0
"South Dakota, Turner",4266,1681.0,2538.0
"South Dakota, Union",7620,3244.0,4310.0
"South Dakota, Walworth",2620,923.0,1668.0
"South Dakota, Yankton",9967,4838.0,5039.0
"South Dakota, Ziebach",882,554.0,312.0
"Tennessee, Anderson",31570,11396.0,19675.0
"Tennessee, Bedford",15507,5027.0,10217.0
"Tennessee, Benton",6479,2645.0,3696.0
"Tennessee, Bledsoe",4784,1517.0,3166.0
"Tennessee, Blount",51645,15253.0,35571.0
"Tennessee, Bradley",38191,9357.0,28333.0
"Tennessee, Campbell",12628,3867.0,8535.0
"Tennessee, Cannon",5457,2011.0,3322.0
"Tennessee, Carroll",11646,3980.0,7455.0
"Tennessee, Carter",21769,5587.0,15852.0
"Tennessee, Cheatham",16428,5498.0,10702.0
"Tennessee, Chester",6459,1797.0,4587.0
"Tennessee, Claiborne",10420,3078.0,7175.0
"Tennessee, Clay",2994,1248.0,1676.0
"Tennessee, Cocke",12481,3340.0,8945.0
"Tennessee, Coffee",20790,7132.0,13250.0
"Tennessee, Crockett",6037,1967.0,3994.0
"Tennessee, Cumberland",25712,7889.0,17436.0
"Tennessee, Davidson",264486,158423.0,102915.0
"Tennessee, Decatur",4763,1566.0,3101.0
"Tennessee, DeKalb",7065,2832.0,4085.0
"Tennessee, Dickson",19519,7506.0,11677.0
"Tennessee, Dyer",14450,4411.0,9859.0
"Tennessee, Fayette",19254,6892.0,12173.0
"Tennessee, Fentress",6739,1831.0,4789.0
"Tennessee, Franklin",17432,6613.0,10539.0
"Tennessee, Gibson",21253,7406.0,13516.0
"Tennessee, Giles",11689,4614.0,6902.0
"Tennessee, Grainger",7503,2066.0,5297.0
"Tennessee, Greene",24670,7110.0,17151.0
"Tennessee, Grundy",4632,1971.0,2563.0
"Tennessee, Hamblen",22669,6807.0,15508.0
"Tennessee, Hamilton",147520,64246.0,81702.0
"Tennessee, Hancock",2241,604.0,1588.0
"Tennessee, Hardeman",11237,5919.0,5225.0
"Tennessee, Hardin",10035,2794.0,7077.0
"Tennessee, Hawkins",21040,5930.0,14756.0
"Tennessee, Haywood",8121,4893.0,3165.0
"Tennessee, Henderson",10834,3021.0,7669.0
"Tennessee, Henry",13545,5153.0,8182.0
"Tennessee, Hickman",8498,3563.0,4784.0
"Tennessee, Houston",3354,1678.0,1608.0
"Tennessee, Humphreys",7580,3600.0,3818.0
"Tennessee, Jackson",4501,2224.0,2185.0
"Tennessee, Jefferson",18532,5178.0,13092.0
"Tennessee, Johnson",6591,1837.0,4621.0
"Tennessee, Knox",186086,70215.0,113015.0
"Tennessee, Lake",2238,1024.0,1175.0
"Tennessee, Lauderdale",9338,4322.0,4933.0
"Tennessee, Lawrence",16020,5161.0,10566.0
"Tennessee, Lewis",4834,1804.0,2951.0
"Tennessee, Lincoln",13130,3695.0,9231.0
"Tennessee, Loudon",22184,6058.0,15815.0
"Tennessee, McMinn",18789,5541.0,12989.0
"Tennessee, McNairy",10422,3131.0,7135.0
"Tennessee, Macon",7360,2060.0,5145.0
"Tennessee, Madison",43846,20209.0,23290.0
"Tennessee, Marion",11437,4506.0,6746.0
"Tennessee, Marshall",11289,4320.0,6755.0
"Tennessee, Maury",33767,13058.0,20288.0
"Tennessee, Meigs",4237,1372.0,2797.0
"Tennessee, Monroe",16777,5053.0,11484.0
"Tennessee, Montgomery",56518,25716.0,30175.0
"Tennessee, Moore",2952,881.0,2010.0
"Tennessee, Morgan",6822,1969.0,4717.0
"Tennessee, Obion",13392,4308.0,8873.0
"Tennessee, Overton",8092,3419.0,4497.0
"Tennessee, Perry",3000,1329.0,1596.0
"Tennessee, Pickett",2671,854.0,1786.0
"Tennessee, Polk",6501,2124.0,4267.0
"Tennessee, Putnam",27316,9739.0,17101.0
"Tennessee, Rhea",11106,2907.0,8042.0
"Tennessee, Roane",23276,7224.0,15658.0
"Tennessee, Robertson",27614,9318.0,17903.0
"Tennessee, Rutherford",101737,40460.0,59892.0
"Tennessee, Scott",6783,1720.0,4931.0
"Tennessee, Sequatchie",5437,1717.0,3610.0
"Tennessee, Sevier",33941,8604.0,24922.0
"Tennessee, Shelby",404555,256297.0,145458.0
"Tennessee, Smith",7741,2992.0,4563.0
"Tennessee, Stewart",5507,2470.0,2956.0
"Tennessee, Sullivan",63997,18354.0,44808.0
"Tennessee, Sumner",67228,21487.0,44949.0
"Tennessee, Tipton",25316,7931.0,17165.0
"Tennessee, Trousdale",3239,1475.0,1688.0
"Tennessee, Unicoi",7223,2107.0,5011.0
"Tennessee, Union",6399,1829.0,4467.0
"Tennessee, Van Buren",2206,849.0,1294.0
"Tennessee, Warren",14400,5515.0,8562.0
"Tennessee, Washington",48982,15941.0,32341.0
"Tennessee, Wayne",5527,1355.0,4076.0
"Tennessee, Weakley",13690,4596.0,8855.0
"Tennessee, White",9647,3372.0,6103.0
"Tennessee, Williamson",93646,27886.0,64858.0
"Tennessee, Wilson",51159,15886.0,34595.0
"Texas, Anderson",16655,4630.0,11884.0
"Texas, Andrews",4629,790.0,3816.0
"Texas, Angelina",29153,9379.0,19569.0
"Texas, Aransas",9778,3006.0,6693.0
"Texas, Archer",4365,740.0,3595.0
"Texas, Armstrong",990,128.0,856.0
"Texas, Atascosa",9938,4415.0,5462.0
"Texas, Austin",11721,2821.0,8786.0
"Texas, Bailey",2316,682.0,1618.0
"Texas, Bandera",9297,2250.0,6935.0
"Texas, Bastrop",25918,11687.0,13817.0
"Texas, Baylor",1643,366.0,1262.0
"Texas, Bee",8157,3645.0,4471.0
"Texas, Bell",90334,40413.0,49242.0
"Texas, Bexar",525715,275527.0,246275.0
"Texas, Blanco",4939,1467.0,3418.0
"Texas, Borden",361,40.0,316.0
"Texas, Bosque",7646,1797.0,5762.0
"Texas, Bowie",35186,10815.0,24162.0
"Texas, Brazoria",104940,36480.0,67515.0
"Texas, Brazos",58673,20502.0,37465.0
"Texas, Brewster",3900,1970.0,1855.0
"Texas, Briscoe",830,205.0,617.0
"Texas, Brooks",2309,1747.0,556.0
"Texas, Brown",15015,2822.0,12052.0
"Texas, Burleson",6665,2053.0,4547.0
"Texas, Burnet",16893,4608.0,12059.0
"Texas, Caldwell",11648,5403.0,6107.0
"Texas, Calhoun",6879,2729.0,4106.0
"Texas, Callahan",5716,1063.0,4589.0
"Texas, Cameron",75657,48480.0,26671.0
"Texas, Camp",4567,1734.0,2798.0
"Texas, Carson",2980,406.0,2548.0
"Texas, Cass",11846,3490.0,8279.0
"Texas, Castro",2291,719.0,1562.0
"Texas, Chambers",13292,3188.0,9988.0
"Texas, Cherokee",16417,4610.0,11695.0
"Texas, Childress",2296,497.0,1782.0
"Texas, Clay",5339,1085.0,4213.0
"Texas, Cochran",1057,284.0,758.0
"Texas, Coke",1569,299.0,1252.0
"Texas, Coleman",3702,643.0,3011.0
"Texas, Collin",296583,109047.0,184897.0
"Texas, Collingsworth",1195,234.0,943.0
"Texas, Colorado",8353,2508.0,5795.0
"Texas, Comal",48158,12384.0,35233.0
"Texas, Comanche",5217,1334.0,3813.0
"Texas, Concho",1077,257.0,807.0
"Texas, Cooke",15032,3051.0,11871.0
"Texas, Coryell",18332,6619.0,11550.0
"Texas, Cottle",705,187.0,509.0
"Texas, Crane",1454,319.0,1119.0
"Texas, Crockett",1545,512.0,1026.0
"Texas, Crosby",1914,684.0,1221.0
"Texas, Culberson",759,492.0,257.0
"Texas, Dallam",1589,302.0,1269.0
"Texas, Dallas",738463,422989.0,310000.0
"Texas, Dawson",4096,1152.0,2906.0
"Texas, Deaf Smith",4744,1247.0,3466.0
"Texas, Delta",2187,589.0,1580.0
"Texas, Denton",243263,91160.0,149935.0
"Texas, Dickens",972,234.0,730.0
"Texas, Dimmit",3587,2692.0,874.0
"Texas, Donley",1690,291.0,1374.0
"Texas, Duval",4409,3298.0,1076.0
"Texas, Eastland",6509,1271.0,5165.0
"Texas, Ector",35606,9123.0,26199.0
"Texas, Edwards",1035,346.0,673.0
"Texas, Ellis",53853,15333.0,38078.0
"Texas, El Paso",185233,122021.0,61783.0
"Texas, Erath",14019,3128.0,10768.0
"Texas, Falls",5599,2225.0,3328.0
"Texas, Fannin",11694,3464.0,8092.0
"Texas, Fayette",10714,3014.0,7582.0
"Texas, Fisher",1784,687.0,1083.0
"Texas, Floyd",2521,730.0,1784.0
"Texas, Foard",538,198.0,327.0
"Texas, Fort Bend",202822,98368.0,103206.0
"Texas, Franklin",4491,1036.0,3392.0
"Texas, Freestone",7288,2034.0,5205.0
"Texas, Frio",4062,2405.0,1644.0
"Texas, Gaines",4067,650.0,3385.0
"Texas, Galveston",105004,41805.0,62258.0
"Texas, Garza",1750,375.0,1356.0
"Texas, Gillespie",12338,2576.0,9563.0
"Texas, Glasscock",557,52.0,502.0
"Texas, Goliad",3655,1329.0,2298.0
"Texas, Gonzales",6287,2167.0,4076.0
"Texas, Gray",8133,1153.0,6924.0
"Texas, Grayson",45477,13900.0,31136.0
"Texas, Gregg",42610,13166.0,29203.0
"Texas, Grimes",8322,2704.0,5562.0
"Texas, Guadalupe",47461,16156.0,30869.0
"Texas, Hale",9943,2708.0,7171.0
"Texas, Hall",1264,324.0,930.0
"Texas, Hamilton",3778,863.0,2876.0
"Texas, Hansford",2102,240.0,1847.0
"Texas, Hardeman",1595,373.0,1199.0
"Texas, Hardin",20702,3939.0,16603.0
"Texas, Harris",1171472,590982.0,571883.0
"Texas, Harrison",26158,8887.0,17103.0
"Texas, Hartley",1985,250.0,1711.0
"Texas, Haskell",2116,699.0,1388.0
"Texas, Hays",59052,28431.0,29638.0
"Texas, Hemphill",1570,216.0,1345.0
"Texas, Henderson",28993,7913.0,20857.0
"Texas, Hidalgo",130784,90261.0,39668.0
"Texas, Hill",13188,3811.0,9264.0
"Texas, Hockley",7645,1797.0,5795.0
"Texas, Hood",22596,5087.0,17299.0
"Texas, Hopkins",12919,3530.0,9299.0
"Texas, Houston",8624,2656.0,5872.0
"Texas, Howard",9689,2545.0,7029.0
"Texas, Hudspeth",898,430.0,458.0
"Texas, Hunt",29524,8594.0,20573.0
"Texas, Hutchinson",8761,1322.0,7361.0
"Texas, Irion",817,164.0,644.0
"Texas, Jack",3023,470.0,2528.0
"Texas, Jackson",5057,1301.0,3723.0
"Texas, Jasper",12776,3658.0,9022.0
"Texas, Jeff Davis",1236,468.0,749.0
"Texas, Jefferson",88296,44888.0,42905.0
"Texas, Jim Hogg",1815,1336.0,472.0
"Texas, Jim Wells",11612,6706.0,4841.0
"Texas, Johnson",50050,12912.0,36685.0
"Texas, Jones",5808,1528.0,4203.0
"Texas, Karnes",4527,1760.0,2736.0
"Texas, Kaufman",35145,11161.0,23735.0
"Texas, Kendall",16746,3599.0,12971.0
"Texas, Kenedy",202,108.0,94.0
"Texas, Kent",448,99.0,342.0
"Texas, Kerr",22556,5570.0,16752.0
"Texas, Kimble",1843,342.0,1487.0
"Texas, King",163,8.0,151.0
"Texas, Kinney",1551,633.0,907.0
"Texas, Kleberg",9876,5256.0,4540.0
"Texas, Knox",1368,367.0,986.0
"Texas, Lamar",18362,5243.0,12952.0
"Texas, Lamb",4525,1156.0,3344.0
"Texas, Lampasas",7634,1903.0,5651.0
"Texas, La Salle",1776,1052.0,714.0
"Texas, Lavaca",8223,1869.0,6293.0
"Texas, Lee",6377,2000.0,4312.0
"Texas, Leon",7041,1418.0,5566.0
"Texas, Liberty",21626,5991.0,15448.0
"Texas, Limestone",7652,2516.0,5079.0
"Texas, Lipscomb",1256,155.0,1093.0
"Texas, Live Oak",4176,1048.0,3095.0
"Texas, Llano",9629,2250.0,7281.0
"Texas, Loving",79,12.0,67.0
"Texas, Lubbock",97534,30486.0,66304.0
"Texas, Lynn",2116,627.0,1473.0
"Texas, McCulloch",3010,728.0,2263.0
"Texas, McLennan",79674,29998.0,49044.0
"Texas, McMullen",537,132.0,400.0
"Texas, Madison",4074,1146.0,2891.0
"Texas, Marion",4252,1644.0,2567.0
"Texas, Martin",1715,314.0,1389.0
"Texas, Mason",2121,546.0,1544.0
"Texas, Matagorda",12373,4440.0,7835.0
"Texas, Maverick",10939,8554.0,2316.0
"Texas, Medina",15737,5147.0,10480.0
"Texas, Menard",1018,295.0,712.0
"Texas, Midland",46216,9691.0,36155.0
"Texas, Milam",8357,3044.0,5217.0
"Texas, Mills",2177,398.0,1753.0
"Texas, Mitchell",2431,586.0,1815.0
"Texas, Montague",7950,1597.0,6245.0
"Texas, Montgomery",157847,36703.0,119884.0
"Texas, Moore",5437,1123.0,4282.0
"Texas, Morris",5248,2055.0,3158.0
"Texas, Motley",594,67.0,522.0
"Texas, Nacogdoches",23391,8393.0,14828.0
"Texas, Navarro",16321,5400.0,10810.0
"Texas, Newton",5260,1751.0,3446.0
"Texas, Nolan",5063,1521.0,3485.0
"Texas, Nueces",101230,47912.0,52391.0
"Texas, Ochiltree",3109,243.0,2851.0
"Texas, Oldham",920,102.0,813.0
"Texas, Orange",29406,7646.0,21509.0
"Texas, Palo Pinto",9890,2499.0,7264.0
"Texas, Panola",10216,2586.0,7582.0
"Texas, Parker",47951,10502.0,36974.0
"Texas, Parmer",3713,719.0,2969.0
"Texas, Pecos",4010,1476.0,2480.0
"Texas, Polk",20149,6230.0,13731.0
"Texas, Potter",30013,8939.0,20761.0
"Texas, Presidio",1757,1252.0,489.0
"Texas, Rains",4236,1048.0,3146.0
"Texas, Randall",51832,9468.0,41948.0
"Texas, Reagan",994,197.0,795.0
"Texas, Real",1628,375.0,1238.0
"Texas, Red River",5052,1539.0,3461.0
"Texas, Reeves",3077,1606.0,1445.0
"Texas, Refugio",3261,1382.0,1855.0
"Texas, Roberts",518,41.0,477.0
"Texas, Robertson",6710,2675.0,3980.0
"Texas, Rockwall",32066,8492.0,23300.0
"Texas, Runnels",3867,720.0,3118.0
"Texas, Rusk",18722,4983.0,13646.0
"Texas, Sabine",4874,1077.0,3749.0
"Texas, San Augustine",3715,1328.0,2342.0
"Texas, San Jacinto",8958,2721.0,6151.0
"Texas, San Patricio",21396,8854.0,12404.0
"Texas, San Saba",2457,487.0,1941.0
"Texas, Schleicher",1304,324.0,970.0
"Texas, Scurry",5569,1088.0,4414.0
"Texas, Shackelford",1505,208.0,1284.0
"Texas, Shelby",9220,2548.0,6630.0
"Texas, Sherman",1020,127.0,884.0
"Texas, Smith",79561,23726.0,55187.0
"Texas, Somervell",3533,799.0,2677.0
"Texas, Starr",9792,8274.0,1492.0
"Texas, Stephens",3526,626.0,2869.0
"Texas, Sterling",619,97.0,520.0
"Texas, Stonewall",735,206.0,524.0
"Texas, Sutton",1578,381.0,1189.0
"Texas, Swisher",2535,813.0,1683.0
"Texas, Tarrant",628553,274880.0,348420.0
"Texas, Taylor",47439,12690.0,34317.0
"Texas, Terrell",519,186.0,323.0
"Texas, Terry",4280,1379.0,2879.0
"Texas, Throckmorton",838,166.0,671.0
"Texas, Titus",9245,3145.0,6028.0
"Texas, Tom Green",38861,11158.0,27362.0
"Texas, Travis",397714,254017.0,136981.0
"Texas, Trinity",6077,1925.0,4095.0
"Texas, Tyler",7910,2166.0,5644.0
"Texas, Upshur",15164,3790.0,11222.0
"Texas, Upton",1197,288.0,898.0
"Texas, Uvalde",8766,4126.0,4590.0
"Texas, Val Verde",12820,6982.0,5752.0
"Texas, Van Zandt",20395,4505.0,15734.0
"Texas, Victoria",29931,9832.0,19878.0
"Texas, Walker",19146,7334.0,11623.0
"Texas, Waller",15508,7153.0,8265.0
"Texas, Ward",3602,899.0,2667.0
"Texas, Washington",14377,4034.0,10176.0
"Texas, Webb",46821,33452.0,13119.0
"Texas, Wharton",14418,4937.0,9431.0
"Texas, Wheeler",2245,314.0,1918.0
"Texas, Wichita",45982,13868.0,31731.0
"Texas, Wilbarger",4509,1196.0,3283.0
"Texas, Willacy",4903,3409.0,1456.0
"Texas, Williamson",158403,67691.0,88323.0
"Texas, Wilson",16366,5362.0,10904.0
"Texas, Winkler",2032,477.0,1529.0
"Texas, Wise",20639,4471.0,15973.0
"Texas, Wood",17784,4010.0,13658.0
"Texas, Yoakum",2458,450.0,1989.0
"Texas, Young",7305,1303.0,5942.0
"Texas, Zapata",2866,1939.0,919.0
"Texas, Zavala",3876,3263.0,596.0
"Utah, Beaver",2509,542.0,1902.0
"Utah, Box Elder",19058,3311.0,15228.0
"Utah, Cache",41332,10294.0,29127.0
"Utah, Carbon",7777,3468.0,4091.0
"Utah, Daggett",439,131.0,297.0
"Utah, Davis",110902,30477.0,77341.0
"Utah, Duchesne",5744,911.0,4689.0
"Utah, Emery",4448,973.0,3358.0
"Utah, Garfield",2159,405.0,1710.0
"Utah, Grand",4077,2067.0,1871.0
"Utah, Iron",16450,3258.0,12518.0
"Utah, Juab",3616,741.0,2683.0
"Utah, Kane",3154,856.0,2212.0
"Utah, Millard",4739,758.0,3653.0
"Utah, Morgan",4161,689.0,3311.0
"Utah, Piute",798,141.0,635.0
"Utah, Rich",1006,154.0,831.0
"Utah, Salt Lake",363749,176988.0,176692.0
"Utah, San Juan",5130,2406.0,2638.0
"Utah, Sanpete",8771,1631.0,6664.0
"Utah, Sevier",8007,1359.0,6394.0
"Utah, Summit",16809,9532.0,6956.0
"Utah, Tooele",17337,5830.0,10998.0
"Utah, Uintah",10151,1462.0,8441.0
"Utah, Utah",157279,29567.0,122224.0
"Utah, Wasatch",8531,2892.0,5430.0
"Utah, Washington",49529,10826.0,37311.0
"Utah, Wayne",1314,335.0,940.0
"Utah, Weber",73394,25666.0,45885.0
"Vermont, Addison",19238,13202.0,5667.0
"Vermont, Bennington",19129,12524.0,6133.0
"Vermont, Caledonia",14728,8900.0,5472.0
"Vermont, Chittenden",83440,59611.0,22237.0
"Vermont, Essex",3101,1733.0,1284.0
"Vermont, Franklin",21460,13179.0,7853.0
"Vermont, Grand Isle",4269,2694.0,1490.0
"Vermont, Lamoille",12668,8914.0,3515.0
"Vermont, Orange",15179,9799.0,5047.0
"Vermont, Orleans",12771,7998.0,4482.0
"Vermont, Rutland",31617,19355.0,11584.0
"Vermont, Washington",32200,22324.0,9129.0
"Vermont, Windham",24081,17585.0,5997.0
"Vermont, Windsor",31165,21444.0,9084.0
"Virginia, Accomack",15623,7607.0,7833.0
"Virginia, Albemarle",50984,29792.0,20576.0
"Virginia, Alleghany",7369,3553.0,3715.0
"Virginia, Amelia",6529,2488.0,3970.0
"Virginia, Amherst",14700,6094.0,8470.0
"Virginia, Appomattox",7630,2641.0,4903.0
"Virginia, Arlington",110153,78994.0,29876.0
"Virginia, Augusta",33338,9825.0,23120.0
"Virginia, Bath",2432,1043.0,1349.0
"Virginia, Bedford",35830,11017.0,24420.0
"Virginia, Bland",2959,864.0,2031.0
"Virginia, Botetourt",17406,5693.0,11471.0
"Virginia, Brunswick",7914,4973.0,2877.0
"Virginia, Buchanan",8734,4063.0,4541.0
"Virginia, Buckingham",6994,3489.0,3428.0
"Virginia, Campbell",25814,8091.0,17444.0
"Virginia, Caroline",12919,7163.0,5617.0
"Virginia, Carroll",12579,4109.0,8187.0
"Virginia, Charles City",4153,2838.0,1288.0
"Virginia, Charlotte",6157,2705.0,3372.0
"Virginia, Chesterfield",162088,74310.0,86413.0
"Virginia, Clarke",7431,3457.0,3840.0
"Virginia, Craig",2621,877.0,1695.0
"Virginia, Culpeper",19741,8802.0,10711.0
"Virginia, Cumberland",4724,2255.0,2418.0
"Virginia, Dickenson",6753,3278.0,3324.0
"Virginia, Dinwiddie",12892,6246.0,6526.0
"Virginia, Essex",5364,2934.0,2379.0
"Virginia, Fairfax",516254,310359.0,200994.0
"Virginia, Fauquier",34219,14616.0,19227.0
"Virginia, Floyd",7516,2937.0,4441.0
"Virginia, Fluvanna",12735,6185.0,6420.0
"Virginia, Franklin",25401,9618.0,15414.0
"Virginia, Frederick",33612,12961.0,20149.0
"Virginia, Giles",7795,3192.0,4462.0
"Virginia, Gloucester",19222,6916.0,12089.0
"Virginia, Goochland",12562,4813.0,7643.0
"Virginia, Grayson",7220,2480.0,4540.0
"Virginia, Greene",8260,3174.0,4980.0
"Virginia, Greensville",4887,3122.0,1729.0
"Virginia, Halifax",16850,8126.0,8600.0
"Virginia, Hanover",56248,18447.0,37344.0
"Virginia, Henrico",154966,86323.0,67381.0
"Virginia, Henry",25215,11118.0,13758.0
"Virginia, Highland",1554,590.0,930.0
"Virginia, Isle of Wight",19997,8573.0,11258.0
"Virginia, James City",38603,17352.0,20912.0
"Virginia, King and Queen",3705,1918.0,1763.0
"Virginia, King George",10474,4473.0,5888.0
"Virginia, King William",8388,3344.0,4966.0
"Virginia, Lancaster",6938,3235.0,3647.0
"Virginia, Lee",9227,3219.0,5825.0
"Virginia, Loudoun",139459,74845.0,63336.0
"Virginia, Louisa",15353,6978.0,8182.0
"Virginia, Lunenburg",5650,2703.0,2900.0
"Virginia, Madison",6699,2862.0,3758.0
"Virginia, Mathews",5440,1934.0,3456.0
"Virginia, Mecklenburg",15082,7127.0,7817.0
"Virginia, Middlesex",6006,2391.0,3545.0
"Virginia, Montgomery",40653,21031.0,19028.0
"Virginia, Nelson",8133,4391.0,3647.0
"Virginia, New Kent",9991,3493.0,6385.0
"Virginia, Northampton",6586,3800.0,2713.0
"Virginia, Northumberland",7406,3312.0,4041.0
"Virginia, Nottoway",6988,3413.0,3499.0
"Virginia, Orange",15801,7107.0,8506.0
"Virginia, Page",10389,4235.0,6041.0
"Virginia, Patrick",8531,2879.0,5491.0
"Virginia, Pittsylvania",30433,11415.0,18730.0
"Virginia, Powhatan",14456,4237.0,10088.0
"Virginia, Prince Edward",9388,5101.0,4174.0
"Virginia, Prince George",16006,7130.0,8752.0
"Virginia, Prince William",162446,93435.0,67621.0
"Virginia, Pulaski",15050,5918.0,8857.0
"Virginia, Rappahannock",4405,2105.0,2227.0
"Virginia, Richmond",3745,1618.0,2092.0
"Virginia, Roanoke",50975,19812.0,30571.0
"Virginia, Rockbridge",10195,4347.0,5732.0
"Virginia, Rockingham",33334,10453.0,22468.0
"Virginia, Russell",11494,4932.0,6389.0
"Virginia, Scott",9875,2725.0,6980.0
"Virginia, Shenandoah",19223,6912.0,12005.0
"Virginia, Smyth",12302,4239.0,7817.0
"Virginia, Southampton",9067,4402.0,4583.0
"Virginia, Spotsylvania",54069,24897.0,28610.0
"Virginia, Stafford",55455,25716.0,29221.0
"Virginia, Surry",4325,2626.0,1663.0
"Virginia, Sussex",5363,3301.0,2026.0
"Virginia, Tazewell",17061,5596.0,11201.0
"Virginia, Warren",16126,6997.0,8879.0
"Virginia, Washington",24500,8063.0,16077.0
"Virginia, Westmoreland",8377,4577.0,3719.0
"Virginia, Wise",14138,4995.0,8914.0
"Virginia, Wythe",12491,4107.0,8207.0
"Virginia, York",33897,13700.0,19833.0
"Washington, Adams",4858,1552.0,3222.0
"Washington, Asotin",9780,4139.0,5451.0
"Washington, Benton",72911,26288.0,45345.0
"Washington, Chelan",31958,13781.0,17605.0
"Washington, Clallam",38519,19470.0,18199.0
"Washington, Clark",182764,95356.0,84212.0
"Washington, Columbia",2228,686.0,1499.0
"Washington, Cowlitz",45229,24597.0,19554.0
"Washington, Douglas",15209,5848.0,9098.0
"Washington, Ferry",3501,1467.0,1916.0
"Washington, Franklin",19696,7361.0,12037.0
"Washington, Garfield",1373,385.0,968.0
"Washington, Grant",27438,9601.0,17153.0
"Washington, Grays Harbor",29184,16354.0,12104.0
"Washington, Island",42159,22058.0,19426.0
"Washington, Jefferson",19991,13252.0,6330.0
"Washington, King",922032,648230.0,259716.0
"Washington, Kitsap",124337,68624.0,53297.0
"Washington, Kittitas",17868,8030.0,9471.0
"Washington, Klickitat",10164,4965.0,4944.0
"Washington, Lewis",34705,13624.0,20278.0
"Washington, Lincoln",5977,2032.0,3803.0
"Washington, Mason",28306,15050.0,12600.0
"Washington, Okanogan",16870,7613.0,8798.0
"Washington, Pacific",10937,6094.0,4555.0
"Washington, Pend Oreille",6552,2562.0,3717.0
"Washington, Pierce",329520,181824.0,141673.0
"Washington, San Juan",10531,7374.0,2958.0
"Washington, Skagit",55886,30053.0,24687.0
"Washington, Skamania",5490,2817.0,2524.0
"Washington, Snohomish",320333,187294.0,126722.0
"Washington, Spokane",219511,105786.0,108314.0
"Washington, Stevens",22341,8499.0,13132.0
"Washington, Thurston",126709,75882.0,48366.0
"Washington, Wahkiakum",2294,1121.0,1105.0
"Washington, Walla Walla",24727,10081.0,14182.0
"Washington, Whatcom",100339,58236.0,40205.0
"Washington, Whitman",17589,9070.0,8104.0
"Washington, Yakima",77062,33792.0,41946.0
"West Virginia, Barbour",6232,2419.0,3685.0
"West Virginia, Berkeley",37292,15994.0,20841.0
"West Virginia, Boone",8370,4529.0,3632.0
"West Virginia, Braxton",5409,2704.0,2629.0
"West Virginia, Brooke",9857,4717.0,4961.0
"West Virginia, Cabell",34592,15292.0,18793.0
"West Virginia, Calhoun",2429,993.0,1366.0
"West Virginia, Clay",3265,1421.0,1755.0
"West Virginia, Doddridge",3018,735.0,2218.0
"West Virginia, Fayette",15194,7242.0,7658.0
"West Virginia, Gilmer",2521,1004.0,1445.0
"West Virginia, Grant",4218,997.0,3166.0
"West Virginia, Greenbrier",13732,5881.0,7567.0
"West Virginia, Hampshire",8347,2983.0,5222.0
"West Virginia, Hancock",13220,5504.0,7518.0
"West Virginia, Hardy",5407,1901.0,3376.0
"West Virginia, Harrison",31872,13582.0,17824.0
"West Virginia, Jackson",12236,4861.0,7148.0
"West Virginia, Jefferson",22545,11687.0,10600.0
"West Virginia, Kanawha",82484,40594.0,40952.0
"West Virginia, Lewis",6606,2109.0,4335.0
"West Virginia, Lincoln",6835,3029.0,3637.0
"West Virginia, Logan",13465,5873.0,7326.0
"West Virginia, McDowell",6430,3430.0,2882.0
"West Virginia, Marion",23607,11618.0,11501.0
"West Virginia, Marshall",14001,5996.0,7759.0
"West Virginia, Mason",10603,4484.0,5853.0
"West Virginia, Mercer",21022,7450.0,13246.0
"West Virginia, Mineral",11547,3750.0,7616.0
"West Virginia, Mingo",8338,3582.0,4587.0
"West Virginia, Monongalia",33379,17060.0,15775.0
"West Virginia, Monroe",5575,2014.0,3397.0
"West Virginia, Morgan",7276,2721.0,4428.0
"West Virginia, Nicholas",9361,4357.0,4804.0
"West Virginia, Ohio",19540,8593.0,10694.0
"West Virginia, Pendleton",3395,1310.0,2035.0
"West Virginia, Pleasants",2975,1142.0,1772.0
"West Virginia, Pocahontas",3642,1548.0,2011.0
"West Virginia, Preston",11796,4205.0,7325.0
"West Virginia, Putnam",24780,9334.0,15162.0
"West Virginia, Raleigh",28259,10237.0,17548.0
"West Virginia, Randolph",10833,4539.0,6060.0
"West Virginia, Ritchie",3846,998.0,2781.0
"West Virginia, Roane",5563,2511.0,2943.0
"West Virginia, Summers",5316,2290.0,2891.0
"West Virginia, Taylor",6203,2462.0,3605.0
"West Virginia, Tucker",3507,1288.0,2123.0
"West Virginia, Tyler",3741,1241.0,2415.0
"West Virginia, Upshur",8971,2925.0,5911.0
"West Virginia, Wayne",15430,6137.0,8947.0
"West Virginia, Webster",3057,1552.0,1386.0
"West Virginia, Wetzel",6454,2942.0,3342.0
