Location,2008,total_votes,2008_democrat_votes,2008_republican_votes
"North Dakota, Pembina",7452.0,3307,1494.0,1722.0
"North Dakota, Pierce",4372.0,2139,792.0,1301.0
"North Dakota, Ramsey",11434.0,4762,2314.0,2361.0
"North Dakota, Ransom",5677.0,2433,1371.0,998.0
"North Dakota, Renville",2387.0,1346,505.0,799.0
"North Dakota, Richland",16488.0,7563,3513.0,3900.0
"North Dakota, Rolette",13744.0,4534,3403.0,1045.0
"North Dakota, Sargent",3978.0,1927,1115.0,778.0
"North Dakota, Sheridan",1351.0,803,229.0,555.0
"North Dakota, Sioux",4072.0,1378,1145.0,215.0
"North Dakota, Slope",730.0,411,106.0,297.0
"North Dakota, Stark",23375.0,11070,3802.0,7024.0
"North Dakota, Steele",1960.0,1032,614.0,404.0
"North Dakota, Stutsman",20812.0,9784,4056.0,5499.0
"North Dakota, Towner",2234.0,1197,621.0,536.0
"North Dakota, Traill",8157.0,4041,2136.0,1845.0
"North Dakota, Walsh",11296.0,4882,2325.0,2415.0
"North Dakota, Ward",58670.0,25621,10144.0,15061.0
"North Dakota, Wells",4253.0,2377,841.0,1468.0
"North Dakota, Williams",20928.0,9373,2921.0,6291.0
"Ohio, Adams",28686.0,11388,4170.0,6914.0
"Ohio, Allen",106773.0,50263,19521.0,29941.0
"Ohio, Ashland",53499.0,25168,9300.0,15158.0
"Ohio, Ashtabula",101826.0,44874,25027.0,18949.0
"Ohio, Athens",64546.0,31098,20722.0,9742.0
"Ohio, Auglaize",46167.0,23486,6727.0,16395.0
"Ohio, Belmont",70356.0,32411,16302.0,15422.0
"Ohio, Brown",44668.0,20113,7503.0,12192.0
"Ohio, Butler",364179.0,173776,66030.0,105340.0
"Ohio, Carroll",28999.0,13953,6423.0,7097.0
"Ohio, Champaign",40263.0,18887,7385.0,11141.0
"Ohio, Clark",139404.0,66770,31958.0,33634.0
"Ohio, Clermont",195891.0,95480,31611.0,62559.0
"Ohio, Clinton",42656.0,19306,6558.0,12410.0
"Ohio, Columbiana",108469.0,48480,21882.0,25585.0
"Ohio, Coshocton",36953.0,16863,7689.0,8675.0
"Ohio, Crawford",44291.0,21173,8288.0,12316.0
"Ohio, Cuyahoga",1291479.0,665114,458204.0,199864.0
"Ohio, Darke",52909.0,25793,7964.0,17290.0
"Ohio, Defiance",39250.0,19197,8399.0,10407.0
"Ohio, Delaware",166652.0,92416,36653.0,54778.0
"Ohio, Erie",77573.0,41229,23148.0,17432.0
"Ohio, Fairfield",144029.0,71946,29250.0,41580.0
"Ohio, Fayette",28896.0,11694,4401.0,7102.0
"Ohio, Franklin",1141183.0,560291,334684.0,218478.0
"Ohio, Fulton",42780.0,21973,9900.0,11689.0
"Ohio, Gallia",30997.0,13318,4777.0,8247.0
"Ohio, Geauga",93583.0,51102,21250.0,29096.0
"Ohio, Greene",160115.0,83589,33540.0,48936.0
"Ohio, Guernsey",40347.0,17325,7625.0,9197.0
"Ohio, Hamilton",799840.0,424082,224644.0,195107.0
"Ohio, Hancock",74781.0,36981,13870.0,22420.0
"Ohio, Hardin",32200.0,13114,5013.0,7749.0
"Ohio, Harrison",15856.0,7787,3683.0,3872.0
"Ohio, Henry",28523.0,14840,6320.0,8239.0
"Ohio, Highland",43700.0,19188,6857.0,11908.0
"Ohio, Hocking",29445.0,12895,6231.0,6326.0
"Ohio, Holmes",42029.0,11113,3141.0,7720.0
"Ohio, Huron",60121.0,25582,12076.0,12884.0
"Ohio, Jackson",33164.0,13993,5397.0,8219.0
"Ohio, Jefferson",69989.0,35939,17635.0,17559.0
"Ohio, Knox",60348.0,28231,11014.0,16640.0
"Ohio, Lake",229904.0,121335,60155.0,59142.0
"Ohio, Lawrence",62640.0,27194,11262.0,15415.0
"Ohio, Licking",163916.0,82283,33896.0,46886.0
"Ohio, Logan",46115.0,22217,7936.0,13848.0
"Ohio, Lorain",299814.0,146859,85276.0,59068.0
"Ohio, Lucas",443909.0,219830,142852.0,73706.0
"Ohio, Madison",43163.0,17451,6532.0,10603.0
"Ohio, Mahoning",241572.0,127032,79173.0,45319.0
"Ohio, Marion",66840.0,29017,12870.0,15454.0
"Ohio, Medina",170330.0,90451,40924.0,48189.0
"Ohio, Meigs",23534.0,10354,4094.0,6015.0
"Ohio, Mercer",41022.0,21271,5853.0,15100.0
"Ohio, Miami",102430.0,52807,18372.0,33417.0
"Ohio, Monroe",14833.0,6982,3705.0,3066.0
"Ohio, Montgomery",537664.0,278511,145997.0,128679.0
"Ohio, Morgan",15104.0,6608,2966.0,3440.0
"Ohio, Morrow",34877.0,16643,6177.0,10067.0
"Ohio, Muskingum",85874.0,39071,17730.0,20549.0
"Ohio, Noble",14653.0,6172,2474.0,3450.0
"Ohio, Ottawa",41554.0,23069,12049.0,10618.0
"Ohio, Paulding",19670.0,9769,4165.0,5317.0
"Ohio, Perry",36150.0,15404,7261.0,7721.0
"Ohio, Pickaway",55376.0,23726,9077.0,14228.0
"Ohio, Pike",28763.0,12506,6033.0,6162.0
"Ohio, Portage",160184.0,78205,41856.0,34822.0
"Ohio, Preble",42688.0,21002,6999.0,13562.0
"Ohio, Putnam",34655.0,18680,5281.0,13072.0
"Ohio, Richland",126128.0,61122,25727.0,34034.0
"Ohio, Ross",77675.0,31840,14455.0,16759.0
"Ohio, Sandusky",61184.0,30373,15601.0,14190.0
"Ohio, Scioto",79133.0,32571,14926.0,16994.0
"Ohio, Seneca",57199.0,27449,13087.0,13823.0
"Ohio, Shelby",49454.0,23668,7317.0,15924.0
"Ohio, Stark",377141.0,187545,96990.0,86743.0
"Ohio, Summit",543116.0,269059,155105.0,110499.0
"Ohio, Trumbull",212191.0,106888,64145.0,40164.0
"Ohio, Tuscarawas",92634.0,42950,21498.0,20454.0
"Ohio, Union",50856.0,24928,8761.0,15744.0
"Ohio, Van Wert",29075.0,14652,5178.0,9168.0
"Ohio, Vinton",13452.0,5646,2463.0,3021.0
"Ohio, Warren",208640.0,106216,33398.0,71691.0
"Ohio, Washington",62040.0,29932,12368.0,17019.0
"Ohio, Wayne",114610.0,52142,21712.0,29342.0
"Ohio, Williams",38297.0,18397,8174.0,9880.0
"Ohio, Wood",125275.0,65023,34285.0,29648.0
"Ohio, Wyandot",22642.0,10977,4461.0,6270.0
"Oklahoma, Adair",22346.0,6690,2052.0,4638.0
"Oklahoma, Alfalfa",5618.0,2434,411.0,2023.0
"Oklahoma, Atoka",14220.0,4881,1370.0,3511.0
"Oklahoma, Beaver",5521.0,2464,265.0,2199.0
"Oklahoma, Beckham",22817.0,7397,1625.0,5772.0
"Oklahoma, Blaine",12019.0,4112,1011.0,3101.0
"Oklahoma, Bryan",41453.0,13733,4426.0,9307.0
"Oklahoma, Caddo",28612.0,9817,3404.0,6413.0
"Oklahoma, Canadian",109969.0,47854,11426.0,36428.0
"Oklahoma, Carter",46910.0,18844,5603.0,13241.0
"Oklahoma, Cherokee",46217.0,16380,7194.0,9186.0
"Oklahoma, Choctaw",15112.0,5590,1860.0,3730.0
"Oklahoma, Cimarron",2449.0,1271,152.0,1119.0
"Oklahoma, Cleveland",246790.0,104430,39681.0,64749.0
"Oklahoma, Coal",5745.0,2272,600.0,1672.0
"Oklahoma, Comanche",118001.0,34247,14120.0,20127.0
"Oklahoma, Cotton",6165.0,2483,690.0,1793.0
"Oklahoma, Craig",14910.0,5931,2073.0,3858.0
"Oklahoma, Creek",68817.0,28505,8318.0,20187.0
"Oklahoma, Custer",26816.0,10502,2660.0,7842.0
"Oklahoma, Delaware",41018.0,15362,5085.0,10277.0
"Oklahoma, Dewey",4737.0,2203,346.0,1857.0
"Oklahoma, Ellis",4043.0,1909,282.0,1627.0
"Oklahoma, Garfield",58845.0,22612,5545.0,17067.0
"Oklahoma, Garvin",27529.0,10738,3028.0,7710.0
"Oklahoma, Grady",51621.0,20715,5520.0,15195.0
"Oklahoma, Grant",4598.0,2350,514.0,1836.0
"Oklahoma, Greer",6200.0,2114,566.0,1548.0
"Oklahoma, Harmon",2827.0,1090,333.0,757.0
"Oklahoma, Harper",3645.0,1563,221.0,1342.0
"Oklahoma, Haskell",12620.0,4681,1474.0,3207.0
"Oklahoma, Hughes",13397.0,4843,1709.0,3134.0
"Oklahoma, Jackson",26038.0,8983,2264.0,6719.0
"Oklahoma, Jefferson",6408.0,2457,805.0,1652.0
"Oklahoma, Johnston",10772.0,3957,1249.0,2708.0
"Oklahoma, Kay",46410.0,18693,5463.0,13230.0
"Oklahoma, Kingfisher",14748.0,6381,1009.0,5372.0
"Oklahoma, Kiowa",9518.0,3763,1226.0,2537.0
"Oklahoma, Latimer",11068.0,4173,1313.0,2860.0
"Oklahoma, Le Flore",49802.0,16741,5136.0,11605.0
"Oklahoma, Lincoln",33710.0,13974,3504.0,10470.0
"Oklahoma, Logan",39964.0,18273,5717.0,12556.0
"Oklahoma, Love",9291.0,3846,1257.0,2589.0
"Oklahoma, McClain",33107.0,14744,3551.0,11193.0
"Oklahoma, McCurtain",33112.0,10539,2794.0,7745.0
"Oklahoma, McIntosh",19952.0,8223,3320.0,4903.0
"Oklahoma, Major",7456.0,3471,515.0,2956.0
"Oklahoma, Marshall",15482.0,5373,1643.0,3730.0
"Oklahoma, Mayes",40984.0,15983,5749.0,10234.0
"Oklahoma, Murray",13144.0,5338,1592.0,3746.0
"Oklahoma, Muskogee",70050.0,26583,11294.0,15289.0
"Oklahoma, Noble",11537.0,5055,1174.0,3881.0
"Oklahoma, Nowata",10788.0,4442,1411.0,3031.0
"Oklahoma, Okfuskee",12008.0,4123,1480.0,2643.0
"Oklahoma, Oklahoma",701484.0,279354,116182.0,163172.0
"Oklahoma, Okmulgee",39379.0,14918,6191.0,8727.0
"Oklahoma, Osage",47336.0,19658,7498.0,12160.0
"Oklahoma, Ottawa",31838.0,11173,4268.0,6905.0
"Oklahoma, Pawnee",16447.0,6596,2063.0,4533.0
"Oklahoma, Payne",75000.0,29036,10601.0,18435.0
"Oklahoma, Pittsburg",45450.0,17209,5457.0,11752.0
"Oklahoma, Pontotoc",36687.0,14262,4512.0,9750.0
"Oklahoma, Pottawatomie",68752.0,25663,7910.0,17753.0
"Oklahoma, Pushmataha",11493.0,4473,1265.0,3208.0
"Oklahoma, Roger Mills",3557.0,1789,287.0,1502.0
"Oklahoma, Rogers",85390.0,38515,10772.0,27743.0
"Oklahoma, Seminole",25198.0,8577,2977.0,5600.0
"Oklahoma, Sequoyah",41825.0,13920,4454.0,9466.0
"Oklahoma, Stephens",44508.0,18932,4538.0,14394.0
"Oklahoma, Texas",19539.0,6259,923.0,5336.0
"Oklahoma, Tillman",8112.0,3237,1042.0,2195.0
"Oklahoma, Tulsa",588510.0,254496,96133.0,158363.0
"Oklahoma, Wagoner",70646.0,30251,8810.0,21441.0
"Oklahoma, Washington",50641.0,22765,6308.0,16457.0
"Oklahoma, Washita",11595.0,4776,1052.0,3724.0
"Oklahoma, Woods",8533.0,3916,873.0,3043.0
"Oklahoma, Woodward",20120.0,7754,1350.0,6404.0
"Oregon, Baker",16195.0,8777,2805.0,5650.0
"Oregon, Benton",84150.0,46478,29901.0,15264.0
"Oregon, Clackamas",371103.0,191878,103476.0,83595.0
"Oregon, Clatsop",36825.0,18548,10701.0,7192.0
"Oregon, Columbia",49209.0,24768,13390.0,10413.0
"Oregon, Coos",63226.0,30951,14401.0,15354.0
"Oregon, Crook",21811.0,10352,3632.0,6371.0
"Oregon, Curry",22305.0,12332,5230.0,6646.0
"Oregon, Deschutes",156820.0,79782,38819.0,39064.0
"Oregon, Douglas",107316.0,52937,20298.0,30919.0
"Oregon, Gilliam",1886.0,1110,430.0,648.0
"Oregon, Grant",7303.0,3909,1006.0,2785.0
"Oregon, Harney",7375.0,3683,950.0,2595.0
"Oregon, Hood River",21589.0,9830,6302.0,3265.0
"Oregon, Jackson",201162.0,101047,49090.0,49043.0
"Oregon, Jefferson",21885.0,8318,3682.0,4402.0
"Oregon, Josephine",82389.0,42049,17412.0,22973.0
"Oregon, Klamath",66732.0,29399,9370.0,19113.0
"Oregon, Lake",7961.0,3688,957.0,2638.0
"Oregon, Lane",348176.0,182910,114037.0,63835.0
"Oregon, Lincoln",45915.0,23889,14258.0,8791.0
"Oregon, Linn",114967.0,51982,22163.0,28071.0
"Oregon, Malheur",31311.0,10433,2949.0,7157.0
"Oregon, Marion",309729.0,124563,61816.0,59059.0
"Oregon, Morrow",11002.0,4058,1410.0,2509.0
"Oregon, Multnomah",712989.0,364710,279696.0,75171.0
"Oregon, Polk",74346.0,36207,17536.0,17714.0
"Oregon, Sherman",1691.0,1047,385.0,634.0
"Oregon, Tillamook",25151.0,13297,7072.0,5757.0
"Oregon, Umatilla",74488.0,25523,9484.0,15254.0
"Oregon, Union",25473.0,12594,4613.0,7581.0
"Oregon, Wallowa",6900.0,4465,1492.0,2836.0
"Oregon, Wasco",24617.0,11380,5906.0,5103.0
"Oregon, Washington",515815.0,236632,141544.0,89185.0
"Oregon, Wheeler",1399.0,812,281.0,498.0
"Oregon, Yamhill",97537.0,43526,20797.0,21390.0
"Pennsylvania, Adams",101056.0,44489,17633.0,26349.0
"Pennsylvania, Allegheny",1221071.0,651380,373153.0,272347.0
"Pennsylvania, Armstrong",69611.0,30072,11138.0,18542.0
"Pennsylvania, Beaver",171336.0,84463,40499.0,42895.0
"Pennsylvania, Bedford",50052.0,22441,6059.0,16124.0
"Pennsylvania, Berks",407737.0,179896,97047.0,80513.0
"Pennsylvania, Blair",127112.0,53081,19813.0,32708.0
"Pennsylvania, Bradford",62318.0,25782,10306.0,15057.0
"Pennsylvania, Bucks",623297.0,332923,179031.0,150248.0
"Pennsylvania, Butler",182673.0,90355,32260.0,57074.0
"Pennsylvania, Cambria",144646.0,65622,32451.0,31995.0
"Pennsylvania, Cameron",5186.0,2311,879.0,1323.0
"Pennsylvania, Carbon",64947.0,26919,13464.0,12957.0
"Pennsylvania, Centre",151645.0,75737,41950.0,32992.0
"Pennsylvania, Chester",491473.0,254305,137833.0,114421.0
"Pennsylvania, Clarion",40355.0,17765,6756.0,10737.0
"Pennsylvania, Clearfield",82130.0,33774,14555.0,18662.0
"Pennsylvania, Clinton",38955.0,14793,7097.0,7504.0
"Pennsylvania, Columbia",66645.0,28041,13230.0,14477.0
"Pennsylvania, Crawford",89023.0,38074,16780.0,20750.0
"Pennsylvania, Cumberland",231357.0,113298,48306.0,63739.0
"Pennsylvania, Dauphin",265395.0,129526,69975.0,58238.0
"Pennsylvania, Delaware",556246.0,281082,169030.0,109322.0
"Pennsylvania, Elk",32504.0,14258,7290.0,6676.0
"Pennsylvania, Erie",278686.0,127642,75775.0,50351.0
"Pennsylvania, Fayette",138813.0,52554,25866.0,26081.0
"Pennsylvania, Forest",7470.0,2444,1038.0,1366.0
"Pennsylvania, Franklin",147032.0,63635,21169.0,41906.0
"Pennsylvania, Fulton",14900.0,6306,1576.0,4642.0
"Pennsylvania, Greene",39074.0,15961,7829.0,7889.0
"Pennsylvania, Huntingdon",45853.0,18646,6621.0,11745.0
"Pennsylvania, Indiana",88807.0,37299,17065.0,19727.0
"Pennsylvania, Jefferson",45260.0,18801,6447.0,12057.0
"Pennsylvania, Juniata",24409.0,9711,3068.0,6484.0
"Pennsylvania, Lackawanna",214044.0,107866,67520.0,39488.0
"Pennsylvania, Lancaster",511957.0,228097,99586.0,126568.0
"Pennsylvania, Lawrence",91798.0,42084,19711.0,21851.0
"Pennsylvania, Lebanon",131574.0,58252,23310.0,34314.0
"Pennsylvania, Lehigh",344743.0,152464,87089.0,63382.0
"Pennsylvania, Luzerne",319210.0,135163,72492.0,61127.0
"Pennsylvania, Lycoming",116147.0,49235,18381.0,30280.0
"Pennsylvania, McKean",43856.0,15947,6465.0,9224.0
"Pennsylvania, Mercer",117189.0,53796,26411.0,26565.0
"Pennsylvania, Mifflin",46600.0,16501,5375.0,10929.0
"Pennsylvania, Monroe",168576.0,68385,39453.0,28293.0
"Pennsylvania, Montgomery",789250.0,422411,253393.0,165552.0
"Pennsylvania, Montour",18090.0,8023,3364.0,4574.0
"Pennsylvania, Northampton",295096.0,135581,75255.0,58551.0
"Pennsylvania, Northumberland",94150.0,33916,14329.0,19018.0
"Pennsylvania, Perry",45549.0,19733,6396.0,13058.0
"Pennsylvania, Philadelphia",1499731.0,717155,595980.0,117221.0
"Pennsylvania, Pike",57739.0,24297,11493.0,12518.0
"Pennsylvania, Potter",17464.0,7507,2300.0,5109.0
"Pennsylvania, Schuylkill",148463.0,63054,28300.0,33767.0
"Pennsylvania, Snyder",39481.0,15479,5382.0,9900.0
"Pennsylvania, Somerset",78120.0,35167,12878.0,21686.0
"Pennsylvania, Sullivan",6462.0,3120,1233.0,1841.0
"Pennsylvania, Susquehanna",43405.0,19283,8381.0,10633.0
"Pennsylvania, Tioga",41609.0,17965,6390.0,11326.0
"Pennsylvania, Union",45057.0,17400,7333.0,9859.0
"Pennsylvania, Venango",55315.0,23288,9238.0,13718.0
"Pennsylvania, Warren",41853.0,18494,8537.0,9685.0
"Pennsylvania, Washington",207240.0,98002,46122.0,50752.0
"Pennsylvania, Wayne",51692.0,22833,9892.0,12702.0
"Pennsylvania, Westmoreland",366058.0,176785,72721.0,102294.0
"Pennsylvania, Wyoming",28294.0,13129,5985.0,6983.0
"Pennsylvania, York",429399.0,194183,82839.0,109268.0
"Rhode Island, Bristol",50668.0,25905,16162.0,9260.0
"Rhode Island, Kent",167269.0,84074,48406.0,33780.0
"Rhode Island, Newport",82505.0,41997,25479.0,15717.0
"Rhode Island, Providence",627889.0,253630,167442.0,81010.0
"Rhode Island, Washington",126672.0,66160,39082.0,25624.0
"South Carolina, Abbeville",25699.0,11001,4593.0,6264.0
"South Carolina, Aiken",156896.0,69770,26101.0,42849.0
"South Carolina, Allendale",10803.0,4024,3029.0,947.0
"South Carolina, Anderson",184520.0,73787,24132.0,48690.0
"South Carolina, Bamberg",16104.0,6814,4426.0,2309.0
"South Carolina, Barnwell",22761.0,9798,4931.0,4769.0
"South Carolina, Beaufort",156399.0,68870,30396.0,37821.0
"South Carolina, Berkeley",171099.0,64781,27755.0,36205.0
"South Carolina, Calhoun",15175.0,7738,3970.0,3695.0
"South Carolina, Charleston",341921.0,154434,82698.0,69822.0
"South Carolina, Cherokee",54981.0,20766,7215.0,13305.0
"South Carolina, Chester",33454.0,13981,7478.0,6318.0
"South Carolina, Chesterfield",46319.0,16359,7842.0,8325.0
"South Carolina, Clarendon",34875.0,15552,8673.0,6758.0
"South Carolina, Colleton",39014.0,17321,8616.0,8525.0
"South Carolina, Darlington",68773.0,29334,14505.0,14544.0
"South Carolina, Dillon",31585.0,13417,7408.0,5874.0
"South Carolina, Dorchester",130593.0,52405,21806.0,29929.0
"South Carolina, Edgefield",26774.0,11520,5075.0,6334.0
"South Carolina, Fairfield",24131.0,11619,7591.0,3912.0
"South Carolina, Florence",135032.0,58373,28012.0,29861.0
"South Carolina, Georgetown",60621.0,30290,14199.0,15790.0
"South Carolina, Greenville",438742.0,190657,70886.0,116363.0
"South Carolina, Greenwood",68862.0,29667,12348.0,16995.0
"South Carolina, Hampton",21212.0,9350,5816.0,3439.0
"South Carolina, Horry",260609.0,104798,38879.0,64609.0
"South Carolina, Jasper",23620.0,8854,5389.0,3365.0
"South Carolina, Kershaw",60395.0,27985,11226.0,16466.0
"South Carolina, Lancaster",72733.0,28921,12139.0,16441.0
"South Carolina, Laurens",67173.0,26282,10578.0,15334.0
"South Carolina, Lee",19697.0,9153,5960.0,3074.0
"South Carolina, Lexington",252747.0,109512,33303.0,74960.0
"South Carolina, McCormick",10224.0,5232,2755.0,2437.0
"South Carolina, Marion",33724.0,15174,9608.0,5416.0
"South Carolina, Marlboro",29079.0,10876,6794.0,3996.0
"South Carolina, Newberry",37192.0,16524,6708.0,9616.0
"South Carolina, Oconee",73089.0,31132,9481.0,21164.0
"South Carolina, Orangeburg",92886.0,39754,27263.0,12115.0
"South Carolina, Pickens",118330.0,45128,11691.0,32552.0
"South Carolina, Richland",373789.0,165037,105656.0,57941.0
"South Carolina, Saluda",19503.0,8603,3323.0,5191.0
"South Carolina, Spartanburg",279673.0,108328,41632.0,65042.0
"South Carolina, Sumter",106463.0,44358,25431.0,18581.0
"South Carolina, Union",29172.0,13551,5935.0,7449.0
"South Carolina, Williamsburg",35090.0,16443,11279.0,5004.0
"South Carolina, York",217463.0,93696,37918.0,54500.0
"South Dakota, Aurora",2750.0,1468,655.0,794.0
"South Dakota, Beadle",16810.0,7630,3493.0,4054.0
"South Dakota, Bennett",3429.0,1189,557.0,614.0
"South Dakota, Bon Homme",7040.0,3116,1367.0,1712.0
"South Dakota, Brookings",31363.0,13789,7207.0,6431.0
"South Dakota, Brown",35865.0,17253,9041.0,8067.0
"South Dakota, Brule",5112.0,2406,965.0,1407.0
"South Dakota, Buffalo",1956.0,612,454.0,156.0
"South Dakota, Butte",9977.0,4205,1306.0,2821.0
"South Dakota, Campbell",1456.0,844,243.0,591.0
"South Dakota, Charles Mix",9009.0,3937,1807.0,2109.0
"South Dakota, Clark",3714.0,1920,830.0,1065.0
"South Dakota, Clay",13959.0,6159,3808.0,2296.0
"South Dakota, Codington",27043.0,12076,5595.0,6374.0
"South Dakota, Corson",4051.0,1390,837.0,535.0
"South Dakota, Custer",8060.0,4450,1475.0,2909.0
"South Dakota, Davison",19318.0,8365,3554.0,4731.0
"South Dakota, Day",5638.0,3178,1785.0,1372.0
"South Dakota, Deuel",4394.0,2178,1054.0,1088.0
"South Dakota, Dewey",5245.0,2005,1328.0,659.0
"South Dakota, Douglas",3006.0,1735,424.0,1293.0
"South Dakota, Edmunds",4050.0,2053,819.0,1213.0
"South Dakota, Fall River",7032.0,3755,1338.0,2348.0
"South Dakota, Faulk",2415.0,1174,426.0,739.0
"South Dakota, Grant",7389.0,3774,1786.0,1951.0
"South Dakota, Gregory",4254.0,2218,771.0,1423.0
"South Dakota, Haakon",1945.0,1141,187.0,939.0
"South Dakota, Hamlin",5753.0,2737,1043.0,1661.0
"South Dakota, Hand",3396.0,1981,718.0,1247.0
"South Dakota, Hanson",3399.0,2414,961.0,1426.0
"South Dakota, Harding",1252.0,722,135.0,575.0
"South Dakota, Hughes",16690.0,8386,3037.0,5298.0
"South Dakota, Hutchinson",7363.0,3561,1242.0,2285.0
"South Dakota, Hyde",1430.0,776,226.0,547.0
"South Dakota, Jackson",2950.0,1118,435.0,668.0
"South Dakota, Jerauld",2023.0,1092,542.0,546.0
"South Dakota, Jones",976.0,618,147.0,463.0
"South Dakota, Kingsbury",5142.0,2739,1277.0,1435.0
"South Dakota, Lake",11119.0,6076,3033.0,2993.0
"South Dakota, Lawrence",23659.0,11876,4932.0,6787.0
"South Dakota, Lincoln",41590.0,20601,8642.0,11803.0
"South Dakota, Lyman",3669.0,1623,710.0,894.0
"South Dakota, McCook",5598.0,2905,1219.0,1646.0
"South Dakota, McPherson",2517.0,1364,441.0,915.0
"South Dakota, Marshall",4618.0,2177,1261.0,900.0
"South Dakota, Meade",24931.0,11465,3751.0,7515.0
"South Dakota, Mellette",2000.0,829,373.0,445.0
"South Dakota, Miner",2372.0,1198,605.0,577.0
"South Dakota, Minnehaha",166320.0,79798,39838.0,39251.0
"South Dakota, Moody",6501.0,3203,1663.0,1508.0
"South Dakota, Pennington",98128.0,45787,17802.0,27603.0
"South Dakota, Perkins",2936.0,1656,499.0,1102.0
"South Dakota, Potter",2285.0,1434,482.0,937.0
"South Dakota, Roberts",9997.0,4484,2672.0,1781.0
"South Dakota, Sanborn",2374.0,1181,500.0,669.0
"South Dakota, Spink",6472.0,3239,1550.0,1660.0
"South Dakota, Stanley",2864.0,1540,510.0,1017.0
"South Dakota, Sully",1375.0,823,233.0,581.0
"South Dakota, Todd",9559.0,2807,2208.0,571.0
"South Dakota, Tripp",5671.0,2809,914.0,1859.0
"South Dakota, Turner",8379.0,4266,1681.0,2538.0
"South Dakota, Union",13825.0,7620,3244.0,4310.0
"South Dakota, Walworth",5368.0,2620,923.0,1668.0
"South Dakota, Yankton",22267.0,9967,4838.0,5039.0
"South Dakota, Ziebach",2708.0,882,554.0,312.0
"Tennessee, Anderson",74397.0,31570,11396.0,19675.0
"Tennessee, Bedford",44395.0,15507,5027.0,10217.0
"Tennessee, Benton",16431.0,6479,2645.0,3696.0
"Tennessee, Bledsoe",13070.0,4784,1517.0,3166.0
"Tennessee, Blount",121716.0,51645,15253.0,35571.0
"Tennessee, Bradley",97547.0,38191,9357.0,28333.0
"Tennessee, Campbell",40672.0,12628,3867.0,8535.0
"Tennessee, Cannon",13822.0,5457,2011.0,3322.0
"Tennessee, Carroll",28645.0,11646,3980.0,7455.0
"Tennessee, Carter",57895.0,21769,5587.0,15852.0
"Tennessee, Cheatham",38947.0,16428,5498.0,10702.0
"Tennessee, Chester",16840.0,6459,1797.0,4587.0
"Tennessee, Claiborne",32006.0,10420,3078.0,7175.0
"Tennessee, Clay",7862.0,2994,1248.0,1676.0
"Tennessee, Cocke",35666.0,12481,3340.0,8945.0
"Tennessee, Coffee",52460.0,20790,7132.0,13250.0
"Tennessee, Crockett",14541.0,6037,1967.0,3994.0
"Tennessee, Cumberland",55184.0,25712,7889.0,17436.0
"Tennessee, Davidson",612649.0,264486,158423.0,102915.0
"Tennessee, Decatur",11769.0,4763,1566.0,3101.0
"Tennessee, DeKalb",18693.0,7065,2832.0,4085.0
"Tennessee, Dickson",48929.0,19519,7506.0,11677.0
"Tennessee, Dyer",38149.0,14450,4411.0,9859.0
"Tennessee, Fayette",37851.0,19254,6892.0,12173.0
"Tennessee, Fentress",17851.0,6739,1831.0,4789.0
"Tennessee, Franklin",41093.0,17432,6613.0,10539.0
"Tennessee, Gibson",49209.0,21253,7406.0,13516.0
"Tennessee, Giles",29705.0,11689,4614.0,6902.0
"Tennessee, Grainger",22380.0,7503,2066.0,5297.0
"Tennessee, Greene",68328.0,24670,7110.0,17151.0
"Tennessee, Grundy",13963.0,4632,1971.0,2563.0
"Tennessee, Hamblen",62101.0,22669,6807.0,15508.0
"Tennessee, Hamilton",328711.0,147520,64246.0,81702.0
"Tennessee, Hancock",6765.0,2241,604.0,1588.0
"Tennessee, Hardeman",27837.0,11237,5919.0,5225.0
"Tennessee, Hardin",26059.0,10035,2794.0,7077.0
"Tennessee, Hawkins",56698.0,21040,5930.0,14756.0
"Tennessee, Haywood",18996.0,8121,4893.0,3165.0
"Tennessee, Henderson",27655.0,10834,3021.0,7669.0
"Tennessee, Henry",32106.0,13545,5153.0,8182.0
"Tennessee, Hickman",24623.0,8498,3563.0,4784.0
"Tennessee, Houston",8320.0,3354,1678.0,1608.0
"Tennessee, Humphreys",18411.0,7580,3600.0,3818.0
"Tennessee, Jackson",11555.0,4501,2224.0,2185.0
"Tennessee, Jefferson",51014.0,18532,5178.0,13092.0
"Tennessee, Johnson",18220.0,6591,1837.0,4621.0
"Tennessee, Knox",425276.0,186086,70215.0,113015.0
"Tennessee, Lake",7812.0,2238,1024.0,1175.0
"Tennessee, Lauderdale",27840.0,9338,4322.0,4933.0
"Tennessee, Lawrence",41272.0,16020,5161.0,10566.0
"Tennessee, Lewis",11986.0,4834,1804.0,2951.0
"Tennessee, Lincoln",32975.0,13130,3695.0,9231.0
"Tennessee, Loudon",47342.0,22184,6058.0,15815.0
"Tennessee, McMinn",52284.0,18789,5541.0,12989.0
"Tennessee, McNairy",25766.0,10422,3131.0,7135.0
"Tennessee, Macon",22017.0,7360,2060.0,5145.0
"Tennessee, Madison",97064.0,43846,20209.0,23290.0
"Tennessee, Marion",28138.0,11437,4506.0,6746.0
"Tennessee, Marshall",30108.0,11289,4320.0,6755.0
"Tennessee, Maury",79666.0,33767,13058.0,20288.0
"Tennessee, Meigs",11606.0,4237,1372.0,2797.0
"Tennessee, Monroe",44437.0,16777,5053.0,11484.0
