Location,2012,total_votes,2012_democrat_votes,2012_republican_votes
"South Dakota, Haakon","1,923",1092,138.0,940.0
"South Dakota, Hamlin","5,947",2793,921.0,1803.0
"South Dakota, Hand","3,377",1848,575.0,1242.0
"South Dakota, Hanson","3,380",2416,760.0,1627.0
"South Dakota, Harding","1,304",739,82.0,638.0
"South Dakota, Hughes","17,435",8155,2786.0,5219.0
"South Dakota, Hutchinson","7,255",3425,923.0,2451.0
"South Dakota, Hyde","1,429",733,189.0,531.0
"South Dakota, Jackson","3,171",1106,426.0,661.0
"South Dakota, Jerauld","2,054",1006,452.0,538.0
"South Dakota, Jones",991,609,108.0,490.0
"South Dakota, Kingsbury","5,231",2608,1092.0,1451.0
"South Dakota, Lake","11,750",6285,2724.0,3419.0
"South Dakota, Lawrence","24,402",11359,3973.0,7025.0
"South Dakota, Lincoln","48,399",21952,7982.0,13611.0
"South Dakota, Lyman","3,777",1569,605.0,933.0
"South Dakota, McCook","5,566",2613,905.0,1655.0
"South Dakota, McPherson","2,428",1215,272.0,921.0
"South Dakota, Marshall","4,690",1987,1061.0,889.0
"South Dakota, Meade","25,843",10817,2928.0,7566.0
"South Dakota, Mellette","2,051",769,375.0,381.0
"South Dakota, Miner","2,298",1140,479.0,636.0
"South Dakota, Minnehaha","174,766",76583,34674.0,40342.0
"South Dakota, Moody","6,492",3033,1429.0,1535.0
"South Dakota, Pennington","104,232",44464,15125.0,28232.0
"South Dakota, Perkins","3,032",1590,319.0,1205.0
"South Dakota, Potter","2,340",1381,339.0,1029.0
"South Dakota, Roberts","10,324",4256,2302.0,1883.0
"South Dakota, Sanborn","2,318",1115,389.0,688.0
"South Dakota, Spink","6,740",3041,1300.0,1670.0
"South Dakota, Stanley","2,976",1540,435.0,1063.0
"South Dakota, Sully","1,428",818,186.0,613.0
"South Dakota, Todd","9,908",2497,1976.0,498.0
"South Dakota, Tripp","5,518",2691,737.0,1905.0
"South Dakota, Turner","8,301",4210,1411.0,2715.0
"South Dakota, Union","14,800",7596,2782.0,4698.0
"South Dakota, Walworth","5,446",2462,671.0,1731.0
"South Dakota, Yankton","22,584",9974,4226.0,5495.0
"South Dakota, Ziebach","2,879",761,439.0,314.0
"Tennessee, Anderson","75,225",29659,10122.0,18968.0
"Tennessee, Bedford","45,254",14445,4211.0,10034.0
"Tennessee, Benton","16,445",6226,2258.0,3850.0
"Tennessee, Bledsoe","12,926",4359,1267.0,3022.0
"Tennessee, Blount","124,024",49234,12934.0,35441.0
"Tennessee, Bradley","101,049",35963,8037.0,27422.0
"Tennessee, Campbell","40,532",12101,3328.0,8604.0
"Tennessee, Cannon","13,789",4973,1564.0,3309.0
"Tennessee, Carroll","28,667",10851,3475.0,7225.0
"Tennessee, Carter","57,347",20617,4789.0,15503.0
"Tennessee, Cheatham","39,231",15182,4659.0,10268.0
"Tennessee, Chester","17,076",6410,1624.0,4684.0
"Tennessee, Claiborne","31,763",10178,2433.0,7617.0
"Tennessee, Clay","7,702",2820,1037.0,1747.0
"Tennessee, Cocke","35,530",11454,2804.0,8459.0
"Tennessee, Coffee","53,147",19259,5870.0,13023.0
"Tennessee, Crockett","14,610",5498,1669.0,3783.0
"Tennessee, Cumberland","56,990",25247,6261.0,18653.0
"Tennessee, Davidson","649,344",244873,143120.0,97622.0
"Tennessee, Decatur","11,634",4251,1303.0,2874.0
"Tennessee, DeKalb","18,869",6422,2174.0,4143.0
"Tennessee, Dickson","50,214",17835,6233.0,11296.0
"Tennessee, Dyer","38,188",13800,3757.0,9921.0
"Tennessee, Fayette","38,686",19574,6688.0,12689.0
"Tennessee, Fentress","17,916",6895,1561.0,5243.0
"Tennessee, Franklin","40,688",16119,5603.0,10262.0
"Tennessee, Gibson","49,666",19667,6564.0,12883.0
"Tennessee, Giles","28,969",10799,3760.0,6915.0
"Tennessee, Grainger","22,689",7252,1668.0,5470.0
"Tennessee, Greene","68,760",23887,6225.0,17245.0
"Tennessee, Grundy","13,583",4237,1643.0,2516.0
"Tennessee, Hamblen","62,764",20032,5234.0,14522.0
"Tennessee, Hamilton","345,693",141181,58836.0,79933.0
"Tennessee, Hancock","6,657",2046,475.0,1527.0
"Tennessee, Hardeman","26,612",10439,5482.0,4865.0
"Tennessee, Hardin","25,962",10495,2467.0,7886.0
"Tennessee, Hawkins","56,560",19797,5088.0,14382.0
"Tennessee, Haywood","18,276",7569,4569.0,2960.0
"Tennessee, Henderson","28,082",10055,2517.0,7421.0
"Tennessee, Henry","32,377",12739,4339.0,8193.0
"Tennessee, Hickman","24,192",7602,2698.0,4758.0
"Tennessee, Houston","8,424",3027,1400.0,1579.0
"Tennessee, Humphreys","18,287",6863,2905.0,3833.0
"Tennessee, Jackson","11,595",4184,1739.0,2383.0
"Tennessee, Jefferson","52,300",17559,4232.0,13038.0
"Tennessee, Johnson","18,159",6194,1483.0,4611.0
"Tennessee, Knox","440,791",172507,59399.0,109707.0
"Tennessee, Lake","7,715",2087,884.0,1163.0
"Tennessee, Lauderdale","27,694",8689,4011.0,4616.0
"Tennessee, Lawrence","42,154",15219,4237.0,10770.0
"Tennessee, Lewis","11,942",4694,1447.0,3117.0
"Tennessee, Lincoln","33,379",13268,3290.0,9803.0
"Tennessee, Loudon","49,823",22073,5058.0,16707.0
"Tennessee, McMinn","52,441",17834,4609.0,12967.0
"Tennessee, McNairy","26,142",9802,2645.0,7015.0
"Tennessee, Macon","22,488",6905,1552.0,5260.0
"Tennessee, Madison","98,505",40702,18367.0,21993.0
"Tennessee, Marion","28,226",10409,3953.0,6272.0
"Tennessee, Marshall","30,971",10741,3725.0,6832.0
"Tennessee, Maury","82,054",33006,11825.0,20708.0
"Tennessee, Meigs","11,668",3964,1163.0,2734.0
"Tennessee, Monroe","45,095",16338,4372.0,11731.0
"Tennessee, Montgomery","184,782",55584,24499.0,30245.0
"Tennessee, Moore","6,289",2799,705.0,2053.0
"Tennessee, Morgan","21,892",6504,1725.0,4669.0
"Tennessee, Obion","31,310",12297,3321.0,8814.0
"Tennessee, Overton","22,164",7664,2805.0,4775.0
"Tennessee, Perry","7,852",2621,992.0,1578.0
"Tennessee, Pickett","5,048",2453,712.0,1712.0
"Tennessee, Polk","16,624",6059,1856.0,4108.0
"Tennessee, Putnam","73,529",25500,7802.0,17254.0
"Tennessee, Rhea","32,367",10590,2628.0,7802.0
"Tennessee, Roane","53,615",21090,6018.0,14724.0
"Tennessee, Robertson","66,798",26289,8290.0,17643.0
"Tennessee, Rutherford","274,397",98848,36414.0,60846.0
"Tennessee, Scott","22,175",6668,1452.0,5117.0
"Tennessee, Sequatchie","14,350",5142,1489.0,3541.0
"Tennessee, Sevier","92,362",33864,7418.0,25984.0
"Tennessee, Shelby","939,168",371109,232443.0,135649.0
"Tennessee, Smith","19,179",7087,2470.0,4495.0
"Tennessee, Stewart","13,309",5115,2069.0,2963.0
"Tennessee, Sullivan","156,322",59887,15321.0,43562.0
"Tennessee, Sumner","165,967",65366,18579.0,46003.0
"Tennessee, Tipton","61,524",24081,7133.0,16672.0
"Tennessee, Trousdale","7,794",2905,1240.0,1612.0
"Tennessee, Unicoi","18,253",7086,1913.0,5032.0
"Tennessee, Union","19,105",5828,1478.0,4282.0
"Tennessee, Van Buren","5,653",2300,875.0,1386.0
"Tennessee, Warren","39,744",13015,4752.0,8010.0
"Tennessee, Washington","124,873",48032,14325.0,32808.0
"Tennessee, Wayne","16,973",5486,1163.0,4253.0
"Tennessee, Weakley","34,554",12337,3548.0,8605.0
"Tennessee, White","26,031",9140,2795.0,6197.0
"Tennessee, Williamson","193,211",96225,25142.0,69850.0
"Tennessee, Wilson","119,143",51499,14695.0,36109.0
"Texas, Anderson","58,059",16212,3813.0,12262.0
"Texas, Andrews","16,105",4482,795.0,3639.0
"Texas, Angelina","87,509",28406,7834.0,20303.0
"Texas, Aransas","23,459",9648,2704.0,6830.0
"Texas, Archer","8,816",4164,525.0,3600.0
"Texas, Armstrong","1,953",935,98.0,828.0
"Texas, Atascosa","46,438",12721,5133.0,7461.0
"Texas, Austin","28,562",11649,2252.0,9265.0
"Texas, Bailey","7,139",1816,466.0,1339.0
"Texas, Bandera","20,591",9448,1864.0,7426.0
"Texas, Bastrop","74,749",24481,9864.0,14033.0
"Texas, Baylor","3,590",1592,267.0,1297.0
"Texas, Bee","32,480",7879,3452.0,4356.0
"Texas, Bell","324,963",86206,35512.0,49574.0
"Texas, Bexar","1,788,738",513681,264856.0,241617.0
"Texas, Blanco","10,616",4973,1220.0,3638.0
"Texas, Borden",613,363,32.0,324.0
"Texas, Bosque","18,126",7356,1367.0,5885.0
"Texas, Bowie","93,030",35404,10196.0,24869.0
"Texas, Brazoria","324,224",106739,34421.0,70862.0
"Texas, Brazos","200,260",55962,17477.0,37209.0
"Texas, Brewster","9,259",3867,1765.0,1976.0
"Texas, Briscoe","1,576",702,117.0,578.0
"Texas, Brooks","7,196",2403,1886.0,507.0
"Texas, Brown","37,808",13947,1904.0,11895.0
"Texas, Burleson","17,433",6456,1705.0,4671.0
"Texas, Burnet","43,377",16796,3674.0,12843.0
"Texas, Caldwell","38,682",11068,4791.0,6021.0
"Texas, Calhoun","21,575",6648,2410.0,4144.0
"Texas, Callahan","13,488",5197,751.0,4378.0
"Texas, Cameron","415,877",76895,49975.0,26099.0
"Texas, Camp","12,487",4335,1428.0,2881.0
"Texas, Carson","6,089",2778,292.0,2451.0
"Texas, Cass","30,031",11788,2924.0,8763.0
"Texas, Castro","8,262",2119,630.0,1470.0
"Texas, Chambers","36,508",14735,2790.0,11787.0
"Texas, Cherokee","51,277",16126,3875.0,12094.0
"Texas, Childress","7,100",1996,320.0,1665.0
"Texas, Clay","10,523",5057,740.0,4266.0
"Texas, Cochran","3,028",917,256.0,649.0
"Texas, Coke","3,202",1408,179.0,1218.0
"Texas, Coleman","8,667",3492,442.0,3012.0
"Texas, Collin","835,230",302821,101415.0,196888.0
"Texas, Collingsworth","3,024",1150,177.0,962.0
"Texas, Colorado","20,724",8117,2029.0,6026.0
"Texas, Comal","114,873",51529,11450.0,39318.0
"Texas, Comanche","13,723",4906,890.0,3944.0
"Texas, Concho","4,085",1001,194.0,793.0
"Texas, Cooke","38,717",14351,2246.0,11951.0
"Texas, Coryell","78,458",16604,5158.0,11220.0
"Texas, Cottle","1,485",741,180.0,555.0
"Texas, Crane","4,525",1283,275.0,985.0
"Texas, Crockett","3,705",1457,480.0,957.0
"Texas, Crosby","6,036",1787,639.0,1132.0
"Texas, Culberson","2,316",879,568.0,295.0
"Texas, Dallam","7,059",1534,253.0,1248.0
"Texas, Dallas","2,455,930",710117,405571.0,295813.0
"Texas, Dawson","13,611",3642,1019.0,2591.0
"Texas, Deaf Smith","19,373",4309,1239.0,3042.0
"Texas, Delta","5,242",2018,454.0,1524.0
"Texas, Denton","707,892",242781,80978.0,157579.0
"Texas, Dickens","2,322",1019,216.0,793.0
"Texas, Dimmit","10,471",2917,2141.0,762.0
"Texas, Donley","3,645",1535,226.0,1287.0
"Texas, Duval","11,582",4344,3331.0,980.0
"Texas, Eastland","18,459",6495,970.0,5444.0
"Texas, Ector","144,495",32513,8118.0,24010.0
"Texas, Edwards","1,990",884,232.0,642.0
"Texas, Ellis","153,739",54151,13881.0,39574.0
"Texas, El Paso","832,310",172412,112952.0,57150.0
"Texas, Erath","39,405",12473,1965.0,10329.0
"Texas, Falls","17,570",5434,2033.0,3356.0
"Texas, Fannin","33,601",10804,2486.0,8161.0
"Texas, Fayette","24,661",10551,2315.0,8106.0
"Texas, Fisher","3,838",1629,512.0,1094.0
"Texas, Floyd","6,348",2085,551.0,1523.0
"Texas, Foard","1,310",495,140.0,348.0
"Texas, Fort Bend","624,824",219489,101144.0,116126.0
"Texas, Franklin","10,637",4257,751.0,3446.0
"Texas, Freestone","19,484",7570,1850.0,5646.0
"Texas, Frio","17,931",3968,2376.0,1559.0
"Texas, Gaines","18,307",4066,535.0,3484.0
"Texas, Galveston","301,049",110078,39511.0,69059.0
"Texas, Garza","6,418",1560,279.0,1263.0
"Texas, Gillespie","25,175",12550,2055.0,10306.0
"Texas, Glasscock","1,280",578,44.0,526.0
"Texas, Goliad","7,331",3458,1127.0,2294.0
"Texas, Gonzales","19,930",6057,1777.0,4216.0
"Texas, Gray","22,920",7389,886.0,6443.0
"Texas, Grayson","121,854",42264,10670.0,30936.0
"Texas, Gregg","123,089",41507,12398.0,28742.0
"Texas, Grimes","26,679",8601,2339.0,6141.0
"Texas, Guadalupe","139,641",49514,15744.0,33117.0
"Texas, Hale","36,258",8854,2243.0,6490.0
"Texas, Hall","3,268",1109,265.0,832.0
"Texas, Hamilton","8,249",3552,591.0,2918.0
"Texas, Hansford","5,534",1962,159.0,1788.0
"Texas, Hardeman","4,097",1495,302.0,1176.0
"Texas, Hardin","55,122",21297,3359.0,17746.0
"Texas, Harris","4,263,094",1188585,587044.0,586073.0
"Texas, Harrison","66,256",26170,8456.0,17512.0
"Texas, Hartley","6,090",1913,184.0,1708.0
"Texas, Haskell","5,885",2013,553.0,1424.0
"Texas, Hays","168,519",59011,25537.0,31661.0
"Texas, Hemphill","4,093",1509,192.0,1298.0
"Texas, Henderson","78,992",27627,6106.0,21231.0
"Texas, Hidalgo","808,334",139159,97969.0,39865.0
"Texas, Hill","35,157",12045,2752.0,9132.0
"Texas, Hockley","23,074",7134,1486.0,5546.0
"Texas, Hood","52,129",22535,3843.0,18409.0
"Texas, Hopkins","35,312",12753,2777.0,9836.0
"Texas, Houston","23,213",8214,2265.0,5880.0
"Texas, Howard","35,495",8695,2110.0,6453.0
"Texas, Hudspeth","3,357",863,379.0,471.0
"Texas, Hunt","86,979",28049,6671.0,21011.0
"Texas, Hutchinson","22,022",7928,1045.0,6804.0
"Texas, Irion","1,573",788,112.0,668.0
"Texas, Jack","8,992",2908,303.0,2580.0
"Texas, Jackson","14,271",5025,1070.0,3906.0
"Texas, Jasper","35,854",13517,3423.0,9957.0
"Texas, Jeff Davis","2,296",1192,440.0,719.0
"Texas, Jefferson","251,605",88627,44668.0,43242.0
"Texas, Jim Hogg","5,277",1667,1301.0,356.0
"Texas, Jim Wells","41,651",11166,6492.0,4598.0
"Texas, Johnson","153,415",48838,10496.0,37661.0
"Texas, Jones","19,870",5567,1226.0,4262.0
"Texas, Karnes","14,859",4185,1325.0,2825.0
"Texas, Kaufman","106,553",34670,9472.0,24846.0
"Texas, Kendall","35,551",17783,3043.0,14508.0
"Texas, Kenedy",447,167,82.0,84.0
"Texas, Kent",825,405,66.0,335.0
"Texas, Kerr","49,719",21879,4338.0,17274.0
"Texas, Kimble","4,525",1892,217.0,1667.0
"Texas, King",270,145,5.0,139.0
"Texas, Kinney","3,639",1425,522.0,880.0
"Texas, Kleberg","32,097",8907,4754.0,4058.0
"Texas, Knox","3,730",1510,332.0,1160.0
"Texas, Lamar","49,656",17197,4181.0,12826.0
"Texas, Lamb","13,863",4091,998.0,3058.0
"Texas, Lampasas","20,054",7204,1479.0,5621.0
"Texas, La Salle","7,157",1646,965.0,669.0
"Texas, Lavaca","19,528",8294,1428.0,6796.0
"Texas, Lee","16,505",6221,1632.0,4507.0
"Texas, Leon","16,741",6945,1062.0,5814.0
"Texas, Liberty","76,370",22746,5202.0,17323.0
"Texas, Limestone","23,686",7563,2208.0,5288.0
"Texas, Lipscomb","3,447",1168,119.0,1044.0
"Texas, Live Oak","11,655",4113,919.0,3154.0
"Texas, Llano","19,266",9558,1822.0,7610.0
"Texas, Loving",86,64,9.0,54.0
"Texas, Lubbock","285,961",91184,26271.0,63469.0
"Texas, Lynn","5,796",1959,506.0,1439.0
"Texas, McCulloch","8,241",2993,537.0,2419.0
"Texas, McLennan","239,368",74541,25694.0,47903.0
"Texas, McMullen",730,503,67.0,431.0
"Texas, Madison","13,746",4028,967.0,3028.0
"Texas, Marion","10,374",4282,1495.0,2733.0
"Texas, Martin","4,980",1624,248.0,1368.0
"Texas, Mason","4,056",1968,380.0,1565.0
"Texas, Matagorda","36,544",12133,3980.0,8040.0
"Texas, Maverick","55,765",10563,8303.0,2171.0
"Texas, Medina","46,796",16049,4784.0,11079.0
"Texas, Menard","2,204",849,171.0,665.0
"Texas, Midland","147,332",44597,8286.0,35689.0
"Texas, Milam","24,114",8230,2636.0,5481.0
"Texas, Mills","4,832",2201,279.0,1882.0
"Texas, Mitchell","9,329",2316,538.0,1756.0
"Texas, Montague","19,477",7751,1116.0,6549.0
"Texas, Montgomery","484,565",173113,32920.0,137969.0
"Texas, Moore","22,430",4985,964.0,3968.0
"Texas, Morris","12,703",5139,1858.0,3232.0
"Texas, Motley","1,197",600,55.0,538.0
"Texas, Nacogdoches","65,866",20653,6465.0,13925.0
"Texas, Navarro","48,163",15364,4350.0,10847.0
"Texas, Newton","14,434",5869,1677.0,4112.0
"Texas, Nolan","14,932",4575,1216.0,3282.0
"Texas, Nueces","347,939",96104,45772.0,48966.0
"Texas, Ochiltree","10,612",2993,253.0,2719.0
"Texas, Oldham","2,046",869,71.0,790.0
"Texas, Orange","82,887",30518,6800.0,23366.0
"Texas, Palo Pinto","27,867",9337,1811.0,7393.0
"Texas, Panola","24,001",10230,2211.0,7950.0
"Texas, Parker","119,482",47694,7853.0,39243.0
"Texas, Parmer","10,184",2554,529.0,2011.0
"Texas, Pecos","15,568",4150,1591.0,2512.0
"Texas, Polk","45,510",19134,4859.0,14071.0
"Texas, Potter","122,739",26450,7126.0,18918.0
"Texas, Presidio","7,619",1817,1282.0,504.0
"Texas, Rains","10,939",4087,761.0,3279.0
"Texas, Randall","124,975",49696,7574.0,41447.0
"Texas, Reagan","3,477",843,158.0,676.0
"Texas, Real","3,352",1535,277.0,1236.0
"Texas, Red River","12,723",5074,1482.0,3549.0
"Texas, Reeves","14,265",2877,1655.0,1188.0
"Texas, Refugio","7,256",2677,998.0,1663.0
"Texas, Roberts",942,508,33.0,468.0
"Texas, Robertson","16,455",7287,2798.0,4419.0
"Texas, Rockwall","82,710",35678,8120.0,27113.0
"Texas, Runnels","10,335",3668,519.0,3104.0
"Texas, Rusk","53,793",18546,4451.0,13924.0
"Texas, Sabine","10,524",4578,807.0,3727.0
"Texas, San Augustine","8,789",3690,1193.0,2469.0
"Texas, San Jacinto","26,942",9616,2410.0,7107.0
"Texas, San Patricio","65,260",20078,7856.0,12005.0
"Texas, San Saba","5,990",2259,323.0,1905.0
"Texas, Schleicher","3,259",1017,221.0,787.0
"Texas, Scurry","17,125",5027,838.0,4124.0
"Texas, Shackelford","3,361",1363,131.0,1218.0
"Texas, Shelby","26,062",9284,2322.0,6879.0
"Texas, Sherman","3,039",1038,121.0,908.0
"Texas, Smith","214,811",79601,21456.0,57331.0
"Texas, Somervell","8,554",3538,613.0,2871.0
"Texas, Starr","61,970",11883,10260.0,1547.0
"Texas, Stephens","9,614",3412,475.0,2892.0
"Texas, Sterling","1,191",494,31.0,459.0
"Texas, Stonewall","1,452",675,160.0,507.0
"Texas, Sutton","3,916",1489,369.0,1110.0
"Texas, Swisher","7,845",2270,579.0,1655.0
"Texas, Tarrant","1,882,205",610890,253071.0,348920.0
"Texas, Taylor","134,084",43263,9750.0,32904.0
"Texas, Terrell",921,555,184.0,358.0
"Texas, Terry","12,632",3709,1059.0,2602.0
"Texas, Throckmorton","1,610",813,109.0,700.0
"Texas, Titus","32,612",8854,2648.0,6084.0
"Texas, Tom Green","113,307",36720,9294.0,26878.0
"Texas, Travis","1,096,886",387057,232788.0,140152.0
"Texas, Trinity","14,372",6235,1614.0,4537.0
"Texas, Tyler","21,504",7654,1668.0,5910.0
"Texas, Upshur","39,918",15138,2971.0,12015.0
"Texas, Upton","3,263",1300,333.0,953.0
"Texas, Uvalde","26,746",8435,3825.0,4529.0
"Texas, Val Verde","48,976",12081,6285.0,5635.0
"Texas, Van Zandt","52,207",19100,3084.0,15794.0
"Texas, Victoria","89,116",28853,8802.0,19692.0
"Texas, Walker","68,609",18685,6252.0,12140.0
"Texas, Waller","44,335",15902,6514.0,9244.0
"Texas, Ward","10,823",3245,841.0,2366.0
"Texas, Washington","33,930",14397,3381.0,10857.0
"Texas, Webb","260,595",49110,37597.0,11078.0
"Texas, Wharton","41,136",14087,4235.0,9750.0
"Texas, Wheeler","5,589",2128,232.0,1878.0
"Texas, Wichita","131,701",41018,10525.0,29812.0
"Texas, Wilbarger","13,289",3980,971.0,2956.0
"Texas, Willacy","22,208",5064,3600.0,1416.0
"Texas, Williamson","455,750",163271,61875.0,97006.0
"Texas, Wilson","44,353",17205,4821.0,12218.0
"Texas, Winkler","7,371",1725,398.0,1311.0
"Texas, Wise","60,424",20745,3221.0,17207.0
"Texas, Wood","42,383",17581,3056.0,14351.0
"Texas, Yoakum","8,055",2128,409.0,1698.0
"Texas, Young","18,278",7316,992.0,6225.0
"Texas, Zapata","14,276",3543,2527.0,997.0
"Texas, Zavala","12,014",3653,3042.0,574.0
"Utah, Beaver","6,500",2560,346.0,2174.0
"Utah, Box Elder","50,201",19408,1984.0,17101.0
"Utah, Cache","115,895",42293,6244.0,35039.0
"Utah, Carbon","21,222",7567,2275.0,5090.0
"Utah, Daggett","1,095",520,94.0,406.0
"Utah, Davis","315,926",121069,21889.0,96861.0
"Utah, Duchesne","19,000",6379,581.0,5698.0
"Utah, Emery","10,939",4449,569.0,3777.0
"Utah, Garfield","5,063",2182,308.0,1832.0
"Utah, Grand","9,358",3950,1727.0,1996.0
"Utah, Iron","46,646",16701,2148.0,14200.0
"Utah, Juab","10,295",3972,451.0,3448.0
"Utah, Kane","7,173",3371,744.0,2522.0
"Utah, Millard","12,468",5026,431.0,4478.0
"Utah, Morgan","9,807",4597,403.0,4114.0
"Utah, Piute","1,497",782,74.0,697.0
"Utah, Rich","2,257",1007,83.0,915.0
"Utah, Salt Lake","1,063,956",381799,146147.0,223811.0
"Utah, San Juan","15,037",5307,2139.0,3074.0
"Utah, Sanpete","27,961",9547,980.0,8406.0
"Utah, Sevier","20,658",8069,738.0,7207.0
"Utah, Summit","37,864",17488,8072.0,8884.0
"Utah, Tooele","59,792",19261,4524.0,14268.0
"Utah, Uintah","34,641",11583,997.0,10421.0
"Utah, Utah","539,685",177713,17281.0,156950.0
"Utah, Wasatch","25,344",9589,2191.0,7220.0
"Utah, Washington","144,139",54012,8337.0,44698.0
"Utah, Wayne","2,705",1327,215.0,1089.0
"Utah, Weber","236,251",75912,19841.0,54224.0
"Vermont, Addison","36,899",17910,12257.0,5203.0
"Vermont, Bennington","36,610",17593,11514.0,5687.0
"Vermont, Caledonia","31,025",13661,8192.0,5088.0
"Vermont, Chittenden","158,673",77080,53626.0,21571.0
"Vermont, Essex","6,224",2798,1539.0,1164.0
"Vermont, Franklin","48,317",19888,12057.0,7405.0
"Vermont, Grand Isle","6,972",4075,2531.0,1471.0
"Vermont, Lamoille","24,945",11988,8371.0,3342.0
"Vermont, Orange","28,916",14053,9076.0,4588.0
"Vermont, Orleans","27,165",11692,7117.0,4306.0
"Vermont, Rutland","60,803",28609,17088.0,10835.0
"Vermont, Washington","59,407",29307,20351.0,8093.0
"Vermont, Windham","43,996",21937,16026.0,5347.0
"Vermont, Windsor","56,138",28699,19494.0,8598.0
"Virginia, Accomack","33,268",16051,7655.0,8213.0
"Virginia, Albemarle","101,464",53907,29757.0,23297.0
"Virginia, Alleghany","16,034",7173,3403.0,3595.0
"Virginia, Amelia","12,745",6915,2490.0,4331.0
"Virginia, Amherst","32,630",14970,5900.0,8876.0
"Virginia, Appomattox","15,246",7935,2453.0,5340.0
"Virginia, Arlington","221,454",117608,81269.0,34474.0
"Virginia, Augusta","73,588",33672,9451.0,23624.0
"Virginia, Bath","4,642",2223,894.0,1274.0
"Virginia, Bedford","75,750",37425,10209.0,26679.0
"Virginia, Bland","6,692",2948,735.0,2144.0
"Virginia, Botetourt","33,123",18241,5452.0,12479.0
"Virginia, Brunswick","17,032",8037,4994.0,2968.0
"Virginia, Buchanan","23,822",9646,3094.0,6436.0
"Virginia, Buckingham","17,068",7457,3750.0,3569.0
"Virginia, Campbell","54,830",25696,7595.0,17695.0
"Virginia, Caroline","28,949",13652,7276.0,6151.0
"Virginia, Carroll","29,916",12918,3685.0,8736.0
"Virginia, Charles City","7,126",4232,2772.0,1396.0
"Virginia, Charlotte","12,401",5898,2503.0,3311.0
"Virginia, Chesterfield","323,880",170988,77694.0,90934.0
"Virginia, Clarke","14,245",7762,3239.0,4296.0
"Virginia, Craig","5,138",2667,830.0,1757.0
"Virginia, Culpeper","47,844",20211,8285.0,11580.0
"Virginia, Cumberland","9,841",5048,2422.0,2538.0
"Virginia, Dickenson","15,707",6904,2473.0,4274.0
"Virginia, Dinwiddie","28,223",13589,6550.0,6875.0
"Virginia, Essex","11,135",5675,3016.0,2602.0
"Virginia, Fairfax","1,120,395",529287,315273.0,206773.0
"Virginia, Fauquier","66,561",35555,13965.0,21034.0
"Virginia, Floyd","15,431",7644,2732.0,4673.0
"Virginia, Fluvanna","25,883",12749,5893.0,6678.0
"Virginia, Franklin","56,290",26707,9090.0,16718.0
"Virginia, Frederick","80,229",36394,12690.0,22858.0
"Virginia, Giles","17,022",7558,2730.0,4660.0
"Virginia, Gloucester","36,838",19283,6764.0,12137.0
"Virginia, Goochland","21,273",13315,4676.0,8448.0
"Virginia, Grayson","15,143",7121,2068.0,4801.0
"Virginia, Greene","18,803",9023,3290.0,5569.0
"Virginia, Greensville","11,745",4926,3135.0,1766.0
"Virginia, Halifax","35,738",16692,7766.0,8694.0
"Virginia, Hanover","100,339",59058,18294.0,39940.0
"Virginia, Henrico","315,587",162241,89594.0,70449.0
"Virginia, Henry","53,112",24963,10317.0,13984.0
"Virginia, Highland","2,234",1413,459.0,924.0
"Virginia, Isle of Wight","35,343",20827,8761.0,11802.0
"Virginia, James City","69,409",41240,17879.0,22843.0
"Virginia, King and Queen","7,009",3655,1745.0,1865.0
"Virginia, King George","24,606",11325,4477.0,6604.0
"Virginia, King William","15,977",8923,3344.0,5466.0
"Virginia, Lancaster","11,125",6961,3149.0,3753.0
"Virginia, Lee","25,428",9598,2583.0,6847.0
"Virginia, Loudoun","337,847",160060,82479.0,75292.0
"Virginia, Louisa","33,494",16452,6953.0,9215.0
"Virginia, Lunenburg","12,638",5734,2684.0,2969.0
"Virginia, Madison","13,132",6614,2639.0,3869.0
"Virginia, Mathews","8,911",5374,1807.0,3488.0
"Virginia, Mecklenburg","31,686",15077,6921.0,7973.0
"Virginia, Middlesex","10,850",6080,2370.0,3619.0
"Virginia, Montgomery","95,652",41009,19903.0,20006.0
"Virginia, Nelson","14,802",8250,4171.0,3947.0
"Virginia, New Kent","19,149",10953,3555.0,7246.0
"Virginia, Northampton","12,212",6491,3741.0,2676.0
"Virginia, Northumberland","12,422",7558,3191.0,4310.0
"Virginia, Nottoway","15,756",6846,3344.0,3409.0
"Virginia, Orange","34,275",16354,6870.0,9244.0
"Virginia, Page","23,841",10228,3724.0,6344.0
"Virginia, Patrick","18,333",8259,2417.0,5622.0
"Virginia, Pittsylvania","62,895",30681,10858.0,19263.0
"Virginia, Powhatan","28,178",15525,4088.0,11200.0
"Virginia, Prince Edward","23,172",9239,5132.0,3952.0
"Virginia, Prince George","37,123",16046,6991.0,8879.0
"Virginia, Prince William","429,616",180195,103331.0,74458.0
"Virginia, Pulaski","34,732",14680,5292.0,8920.0
"Virginia, Rappahannock","7,409",4357,1980.0,2311.0
"Virginia, Richmond","9,079",3770,1574.0,2160.0
"Virginia, Roanoke","92,738",51217,18711.0,31624.0
"Virginia, Rockbridge","22,378",10177,4088.0,5898.0
"Virginia, Rockingham","77,137",34866,10065.0,24186.0
"Virginia, Russell","28,427",12088,3718.0,8180.0
"Virginia, Scott","22,954",9992,2395.0,7439.0
"Virginia, Shenandoah","42,530",19373,6469.0,12538.0
